OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
6227,1970-01-01 00:00:06.227,-0,0.18,0,0.26,0,1,1,999,0,12.43,39.4,45.08,90.06,-6.02,-0.2,1,10,0
7127,1970-01-01 00:00:07.127,1.04,0.35,0,0.27,0,1,1,999,0,12.39,39.41,45.15,89.8,-6.03,-0.19,5,10,0
7527,1970-01-01 00:00:07.527,0.65,0.41,1368.63,0.26,0,1,1,26.18,0.02,12.24,39.45,45.09,89.79,-6.01,-0.2,5,6760.51,-46
8012,1970-01-01 00:00:08.012,0.79,0.53,1616.62,0.26,0,1,1,11.51,0.05,12.31,39.44,45.09,93.81,-6.02,-0.18,5,6166.91,-54
8112,1970-01-01 00:00:08.112,0.79,0.53,1681.78,0.26,0,1,1,9.62,0.07,12.26,39.38,45.09,97.07,-6.02,-0.19,5,5841.1,-55
8212,1970-01-01 00:00:08.212,0.79,0.53,1609.64,0.27,0,1,1,8.85,0.07,12.31,39.38,45.09,97.07,-6.03,-0.22,5,6201.82,-53
8412,1970-01-01 00:00:08.412,1.07,0.64,1685.94,0.26,0,1,1,8.79,0.09,12.28,39.44,45.09,102.67,-6.02,-0.2,5,5820.31,-55
8512,1970-01-01 00:00:08.512,1.07,0.64,1752.85,0.27,0,1,1,8.3,0.09,12.3,39.44,45.09,102.67,-6.03,-0.21,5,5499.43,-56
8943,1970-01-01 00:00:08.943,1.46,0.82,1758.81,0.26,0,1,1,7.6,0.13,12.31,39.37,45.09,115.27,-6.02,-0.2,5,5498.24,-56
9043,1970-01-01 00:00:09.043,1.59,0.88,1781.13,0.26,0,1,1,7.83,0.13,12.29,39.37,45.09,115.27,-6.01,-0.23,5,5493.77,-58
9143,1970-01-01 00:00:09.143,1.7,0.94,1776.51,0.26,0,1,1,7.76,0.14,12.31,39.37,45.09,115.27,-6.01,-0.19,5,5494.7,-57
9243,1970-01-01 00:00:09.243,1.82,0.99,1774.28,0.26,0,1,1,7.96,0.15,12.33,39.38,45.09,124.76,-6.01,-0.23,5,5495.14,-56
9343,1970-01-01 00:00:09.343,1.94,1.05,1780.23,0.26,0,1,1,7.89,0.16,12.27,39.38,45.09,124.76,-6.02,-0.2,5,5493.95,-58
9543,1970-01-01 00:00:09.543,2.18,1.17,1788.32,0.26,0,1,1,8,0.17,12.28,39.38,45.09,131.6,-6.02,-0.21,5,5492.34,-58
9643,1970-01-01 00:00:09.643,2.38,1.29,1774.68,0.26,0,1,1,8.54,0.18,12.3,39.38,45.09,131.6,-6.02,-0.22,5,5495.06,-56
9743,1970-01-01 00:00:09.743,2.47,1.35,1792.52,0.26,0,1,1,8.45,0.19,12.32,39.37,45.09,138.02,-6.01,-0.18,5,5491.5,-58
9843,1970-01-01 00:00:09.843,2.57,1.4,1804.05,0.26,0,1,1,8.59,0.19,12.28,39.37,45.09,138.02,-6.01,-0.16,5,5489.19,-59
10171,1970-01-01 00:00:10.171,2.96,1.7,1796.81,0.26,0,1,1,9.18,0.22,12.27,39.3,45.09,143.99,-6.02,-0.18,5,5490.64,-58
10271,1970-01-01 00:00:10.271,3.02,1.76,1803.67,0.26,0,1,1,9.07,0.23,12.32,39.3,45.09,143.99,-6.02,-0.22,5,5489.27,-59
10471,1970-01-01 00:00:10.471,3.32,1.99,1825.26,0.27,0,1,1,9.64,0.25,12.32,39.34,45.09,151.34,-6.01,-0.2,5,5484.95,-60
10571,1970-01-01 00:00:10.571,3.4,2.05,1835.11,0.26,0,1,1,9.72,0.25,12.31,39.34,45.09,151.34,-6.02,-0.21,5,5482.98,-61
10871,1970-01-01 00:00:10.871,3.77,2.4,1883.48,0.26,0,1,1,10.34,0.28,12.28,39.33,45.09,161.39,-6.01,-0.23,5,5473.3,-63
11202,1970-01-01 00:00:11.202,4.12,2.81,1961.71,0.26,0,1,1,11.08,0.3,12.33,39.38,45.09,165.88,-6.02,-0.18,5,5457.66,-68
11302,1970-01-01 00:00:11.302,4.26,2.93,2020.54,0.26,0,1,1,11.17,0.31,12.31,39.38,45.09,165.88,-6.01,-0.2,5,5445.89,-71
11402,1970-01-01 00:00:11.402,4.36,3.04,2043.04,0.26,0,1,1,11.43,0.32,12.32,39.38,45.09,165.88,-6.03,-0.17,5,5441.39,-71
