OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
1087,1970-01-01 00:00:01.087,0,0,0,0.38,0,1,1.22,0,0,13.13,44.75,33.93,32.96,0,-0.13,16,10,0
2174,1970-01-01 00:00:02.174,0,0,0,0.39,0,1,1.22,0,0,13.15,44.92,33.95,32.98,0,-0.16,16,10,0
3261,1970-01-01 00:00:03.261,0,0,0,0.39,0,1,1.22,0,0,13.12,44.89,33.98,33.01,0,-0.14,16,10,0
4348,1970-01-01 00:00:04.348,0,0,0,0.39,0,1,1.22,0,0,13.14,45.04,34.06,33.04,0,-0.14,16,10,0
5348,1970-01-01 00:00:05.348,0,0,0,0.39,0,1,1.22,0,0,13.11,45.05,34.06,33.09,0,-0.16,16,10,0
6348,1970-01-01 00:00:06.348,0,0,0,0.39,0,1,1.22,0,0,13.14,45.17,33.98,33.02,0,-0.14,16,10,0
7348,1970-01-01 00:00:07.348,0,0,0,0.39,0,1,1.22,0,0,13.14,45.21,34.09,33.08,0,1,16,10,0
8348,1970-01-01 00:00:08.348,0,0,0,0.39,0,1,1.22,0,0,13.13,45.17,34.02,33.13,0,2.05,16,10,0
9348,1970-01-01 00:00:09.348,0,0,0,0.39,0,1,1.22,0,0,13.12,45.23,34.12,33.12,0,2.01,16,10,0
10348,1970-01-01 00:00:10.348,0,0,0,0.39,0,1,1.22,0,0,13.12,45.29,34.09,33.16,0,2.02,16,10,0
11348,1970-01-01 00:00:11.348,0,0,0,0.39,0,1,1.22,0,0,13.11,45.2,34.09,33.13,0,1.98,16,10,0
12348,1970-01-01 00:00:12.348,0,0,0,0.39,0,1,1.22,0,0,13.12,45.34,33.98,33.14,0,1.98,16,10,0
13348,1970-01-01 00:00:13.348,0,0,0,0.39,0,1,1.22,0,0,13.12,45.37,34.11,33.12,0,1.98,16,10,0
14348,1970-01-01 00:00:14.348,0,0,0,0.39,0,1,1.22,0,0,13.1,45.39,33.98,33.12,0,1.97,16,10,0
15348,1970-01-01 00:00:15.348,0,0,0,0.39,0,1,1.22,0,0,13.1,45.45,34,33.09,0,1.97,16,10,0
16348,1970-01-01 00:00:16.348,0,0,0,0.38,0,1,1.22,0,0,13.09,45.48,34.09,33.21,0,1.98,16,10,0
17395,1970-01-01 00:00:17.395,0,0,0,0.39,0,0,1.22,0,0,13.11,45.63,33.93,33.19,0,1.98,0,10,0
18482,1970-01-01 00:00:18.482,0,0,0,0.39,0,0,1.22,0,0,13.12,45.53,33.96,33.09,0,1.98,0,10,0
19568,1970-01-01 00:00:19.568,0,0,0,0.39,0,0,1.22,0,0,13.11,45.53,33.96,33.14,0,1.98,0,10,0
