OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
5087,1970-01-01 00:00:05.087,0,0,0,0.26,0,1,1,0,0,13.56,36.81,36.57,34.51,0,-0.16,17,10,0
6087,1970-01-01 00:00:06.087,0,0,0,0.32,0,1,1,0,0,13.58,36.89,36.59,34.54,0,-0.16,17,10,0
7087,1970-01-01 00:00:07.087,0,0,0,0.31,0,1,1,0,0,13.55,36.86,36.47,34.58,0,-0.15,17,10,0
10087,1970-01-01 00:00:10.087,0,0,0,0.29,0,1,1,0,0,13.52,36.81,36.55,34.52,0,-0.16,17,10,0
12087,1970-01-01 00:00:12.087,0,0,0,0.27,0,1,1,0,0,13.52,36.84,36.52,34.52,0,-0.16,17,10,0
13087,1970-01-01 00:00:13.087,0,0,0,0.29,0,1,1,0,0,13.51,36.82,36.49,34.54,0,-0.15,17,10,0
14104,1970-01-01 00:00:14.104,0,0,0,0.29,0,1,1,0,0,13.48,36.86,36.52,34.54,0,-0.17,17,10,0
16104,1970-01-01 00:00:16.104,0,0,0,0.26,0,1,1,0,0,13.49,36.89,36.5,34.51,0,-0.16,17,10,0
17104,1970-01-01 00:00:17.104,0,0,0,0.29,0,1,1,0,0,13.45,36.91,36.62,34.54,0,-0.16,17,10,0
20104,1970-01-01 00:00:20.104,-0,0.06,0,0.3,0,1,1,999,0,13.44,36.84,36.49,34.54,0,-0.17,17,10,0
21104,1970-01-01 00:00:21.104,-0,0.06,0,0.26,0,1,1,999,0,13.47,36.8,36.59,34.51,0,-0.17,17,10,0
172387,2018-07-05 15:50:04.387,0.7,0.06,1561.36,1.01,0,1,1,2.8,0.02,12.75,37.1,37.4,38.16,0,-0.2,21,6530.01,-53
245098,2018-07-05 15:51:17.098,0,0,1772.81,1.17,0,1,1,0,0.01,12.97,37.1,38.31,43.93,0,-0.19,21,5677.19,-56
245198,2018-07-05 15:51:17.198,0,0,1653.74,0.26,0,1,1,0,0.02,12.97,37.18,38.31,44.92,0,-0.18,21,6123.56,-54
245298,2018-07-05 15:51:17.298,0.95,0.06,1768.37,0.35,0,1,1,2.46,0.03,13,37.18,38.31,44.92,0,-0.19,21,5681.63,-56
253416,2018-07-05 15:51:25.416,16.94,17.73,3583.16,1.42,0,1,1,26.52,0.79,13.07,37.18,38.38,218.48,0,-0.23,21,5866.63,-99
257980,2018-07-05 15:51:29.980,22.59,43.13,2497.35,1.37,0,2,1,40.44,1.27,13.09,37.47,38.64,221.84,0,-0.23,21,5400,-79
258080,2018-07-05 15:51:30.080,22.6,43.71,2495.17,1.37,0,2,1,40.67,1.28,13.13,37.33,38.66,225.05,0,-0.17,21,5400,-79
259297,2018-07-05 15:51:31.297,24.71,51.9,2670.76,1.45,0,2,1,43.66,1.41,13.1,37.51,38.74,235.98,0,-0.18,21,5400,-83
259397,2018-07-05 15:51:31.397,24.75,52.61,2722.14,1.25,0,2,1,43.93,1.42,13.06,37.51,38.74,235.98,0,-0.2,21,5400,-83
259697,2018-07-05 15:51:31.697,25.4,54.71,2758.11,1.35,0,2,1,44.59,1.46,13.07,37.49,38.76,241.35,0,-0.2,21,5403.25,-84
