OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
4000,1970-01-01 00:00:04.000,0,0,0,0.27,0,1,1,0,0,12.93,31.11,40.57,76.07,0,-0.12,17,10,0
6000,1970-01-01 00:00:06.000,0,0.12,0,0.26,0,0,1,999,0,12.94,31.13,40.33,75.78,0,-0.11,1,10,0
7000,1970-01-01 00:00:07.000,0,0.12,0,0.27,0,1,1,999,0,12.91,31.09,40.43,75.7,0,-0.12,1,10,0
8000,1970-01-01 00:00:08.000,-0,0.12,0,0.26,0,1,1,999,0,12.91,31.19,40.41,75.63,0,-0.12,1,10,0
10000,1970-01-01 00:00:10.000,0,0.12,0,0.26,0,1,1,999,0,12.92,31.08,40.38,75.42,0,-0.12,1,10,0
11006,1970-01-01 00:00:11.006,0,0.12,0,0.27,0,1,1,999,0,12.88,31.11,40.3,75.29,0,-0.14,1,10,0
12115,1970-01-01 00:00:12.115,1.13,0.23,0,0.27,0,2,1,999,0,12.85,31.13,40.38,75.21,0,-0.18,1,10,0
609794,2018-07-07 07:48:49.794,10.44,13.22,2303.79,1.44,0,1,1,17.67,0.89,12.82,32.38,36.28,147.93,0,-0.13,21,5378.48,-76
610294,2018-07-07 07:48:50.294,11.48,14.86,2526.21,1.3,0,1,1,18.81,0.94,12.8,32.55,36.23,156.83,0,-0.14,21,5326.21,-80
644162,2018-07-07 07:49:24.162,23.21,87.19,2527.43,1.41,0,2,1,56.68,1.83,12.86,34.02,37.83,204.67,0,-0.12,21,5160.97,-80
684937,2018-07-07 07:50:04.937,6.19,2.11,1741.35,1.45,0,1,1,15.23,0.16,12.79,35.15,40.75,143.4,0,-0.19,21,5543.24,-56
756783,2018-07-07 07:51:16.783,0,0,1784.86,0.37,0,2,1,0,0.03,12.76,34.78,44.3,104.95,0,-0.15,21,6109.35,-58
787579,2018-07-07 07:51:47.579,0,0,1870.18,1.14,0,1,1,0,0.03,12.64,34.61,44.52,110.16,0,-0.13,21,5475.96,-62
794387,2018-07-07 07:51:54.387,17.17,17.2,3639.78,1.37,0,1,1,30.28,0.68,12.78,34.66,44.52,240.8,0,-0.14,21,5582.26,-100
899054,2018-07-07 07:53:39.054,15.16,620.99,1663.41,1.18,0,2,1,456.58,1.62,12.74,35.47,46.79,103.29,0,-0.12,21,6511.73,-54
905464,2018-07-07 07:53:45.464,22.09,653.64,2453.14,1.43,0,2,1,355.97,2.18,12.84,35.48,46.79,225.78,0,-0.12,21,5159.37,-79
905564,2018-07-07 07:53:45.564,22.33,654.22,2446.98,1.44,0,2,1,354.72,2.19,12.78,35.48,46.79,225.78,0,-0.18,21,5160.6,-79
905864,2018-07-07 07:53:45.864,22.56,656.16,2507.1,1.46,0,2,1,351.12,2.22,12.8,35.52,46.79,230.97,0,-0.17,21,5152.84,-80
1847801,2018-07-07 08:09:27.801,0,1460.24,2444.59,1.15,0,0,1,268.14,6.47,12.65,37.7,42.14,58.34,0,6.01,5,8000,-79
2039928,2018-07-07 08:12:39.928,0.82,1520.22,1547.83,1.37,0,0,1,119.72,15.09,12.57,38.89,43.98,67.29,0,-0.31,5,8000,-52
2040028,2018-07-07 08:12:40.028,0.82,1520.22,1668.01,0.42,0,0,1,119.66,15.09,12.64,38.89,43.98,67.29,0,-0.31,5,8000,-55
