OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
1109,1970-01-01 00:00:01,17.13,4.45,0,0.37,0,2,1,999,0,12.6,60.88,84.84,159.2,0,-0.16,17,10,0
2215,1970-01-01 00:00:02,16.92,9.6,0,0.36,0,2,1,999,0,12.58,60.83,84.8,158.73,0,-0.21,17,10,0
3321,1970-01-01 00:00:03,16.83,14.8,0,0.37,0,2,1,999,0,12.59,60.91,84.75,158.3,0,-0.21,17,10,0
4426,1970-01-01 00:00:04,16.72,19.95,0,0.36,0,2,1,999,0,12.57,60.95,84.75,157.87,0,-0.21,17,10,0
5530,1970-01-01 00:00:05,16.74,25.05,0,0.36,0,2,1,999,0,12.57,60.85,84.7,157.43,0,-0.2,17,10,0
6636,1970-01-01 00:00:06,16.67,30.19,0,0.36,0,2,1,999,0,12.56,60.83,84.65,157.01,0,-0.22,17,10,0
7636,1970-01-01 00:00:07,16.58,34.76,0,0.36,0,2,1,999,0,12.55,60.84,84.63,156.61,0,-0.21,17,10,0
8636,1970-01-01 00:00:08,16.56,39.32,0,0.36,0,2,1,999,0,12.56,60.9,84.55,156.21,0,-0.21,17,10,0
9636,1970-01-01 00:00:09,16.44,43.89,0,0.37,0,2,1,999,0,12.57,60.88,84.45,155.72,0,-0.2,17,10,0
10636,1970-01-01 00:00:10,16.18,48.39,0,0.37,0,2,1,999,0,12.56,60.79,84.41,155.39,0,-0.19,17,10,0
11636,1970-01-01 00:00:11,16.28,52.9,0,0.37,0,2,1,999,0,12.56,60.74,84.3,155.01,0,-0.2,17,10,0
12636,1970-01-01 00:00:12,15.93,57.41,0,0.36,0,2,1,999,0,12.54,60.81,84.3,154.74,0,-0.24,17,10,0
13636,1970-01-01 00:00:13,15.98,61.85,0,0.36,0,2,1,999,0,12.54,60.67,84.3,154.32,0,-0.21,17,10,0
14636,1970-01-01 00:00:14,15.95,66.24,0,0.36,0,2,1,999,0,12.54,60.67,84.16,153.96,0,-0.2,17,10,0
15636,1970-01-01 00:00:15,16.02,70.69,0,0.36,0,2,1,999,0,12.55,60.74,84.05,153.48,0,-0.21,17,10,0
