OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
1000,1970-01-01 00:00:01,0,0,0,0.38,0,1,1,0,0,12.66,48.64,49.91,42.53,0,5.7,17,10,0
2000,1970-01-01 00:00:02,0,0,0,0.39,0,1,1,0,0,12.65,48.69,49.95,42.51,0,5.7,17,10,0
3000,1970-01-01 00:00:03,1.08,0.12,0,0.39,0,1,1,999,0,12.64,48.66,49.93,42.55,0,-0.19,17,10,0
4000,1970-01-01 00:00:04,0,0.12,0,0.39,0,1,1,999,0,12.64,48.64,49.98,42.48,0,-0.38,17,10,0
5000,1970-01-01 00:00:05,1.17,0.35,0,0.38,0,1,1,999,0,12.63,48.78,49.95,42.48,0,-0.28,17,10,0
6000,1970-01-01 00:00:06,-0,0.59,0,0.39,0,1,1,999,0,12.61,48.79,49.97,42.55,0,-0.24,17,10,0
7000,1970-01-01 00:00:07,1.5,0.82,0,0.38,0,1,1,999,0,12.63,48.72,49.95,42.57,0,-0.22,17,10,0
8000,1970-01-01 00:00:08,1.91,0.94,0,0.39,0,1,1,999,0,12.61,48.71,50.02,42.59,0,-0.21,17,10,0
9000,1970-01-01 00:00:09,0,0.94,0,0.39,0,1,1,999,0,12.62,48.7,49.97,42.52,0,-0.21,17,10,0
10000,1970-01-01 00:00:10,0,1.05,0,0.38,0,1,1,999,0,12.62,48.72,50.02,42.6,0,-0.2,17,10,0
11045,2018-07-07 12:48:11,1.53,1.29,0,0.38,0,1,1,999,0,12.61,48.73,49.95,42.58,0,-0.19,17,10,0
12045,2018-07-07 12:48:12,2.14,1.76,0,0.38,0,1,1,999,0,12.6,48.69,50,42.64,0,-0.19,17,10,0
13045,2018-07-07 12:48:13,2.94,2.46,0,0.39,0,1,1,999,0,12.61,48.74,49.91,42.64,0,-0.19,17,10,0
14045,2018-07-07 12:48:14,1.1,1.52,0,0.39,0,1,1,999,0,12.58,48.59,49.88,42.51,0,-0.19,17,10,0
15045,2018-07-07 12:48:15,1.26,1.87,0,0.39,0,1,1,999,0,12.6,48.61,49.99,42.52,0,-0.2,17,10,0
16045,2018-07-07 12:48:16,1.26,2.22,0,0.39,0,1,1,999,0,12.6,48.66,49.84,42.58,0,-0.18,17,10,0
17045,2018-07-07 12:48:17,1.45,2.57,0,0.39,0,1,1,999,0,12.59,48.72,49.91,42.62,0,-0.2,17,10,0
18045,2018-07-07 12:48:18,0.88,2.87,0,0.37,0,1,1,999,0,12.59,48.7,49.95,42.53,0,-0.18,17,10,0
19045,2018-07-07 12:48:19,0.86,3.1,0,0.38,0,1,1,999,0,12.59,48.66,49.91,42.55,0,-0.18,17,10,0
20045,2018-07-07 12:48:20,1.12,3.45,0,0.38,0,1,1,999,0,12.58,48.72,49.93,42.59,0,-0.18,17,10,0
21045,2018-07-07 12:48:21,1.29,3.75,0,0.38,0,1,1,999,0,12.59,48.71,49.95,42.5,0,-0.17,17,10,0
22121,2018-07-07 12:48:22,1.05,4.1,0,0.37,0,1,1,999,0,12.57,48.68,49.91,42.53,0,-0.17,17,10,0
23232,2018-07-07 12:48:23,0.91,4.33,0,0.37,0,1,1,999,0,12.58,48.66,49.89,42.63,0,-0.17,17,10,0
24344,2018-07-07 12:48:24,0,4.39,0,0.38,0,1,1,999,0,12.58,48.66,49.86,42.48,0,-0.17,17,10,0
25456,2018-07-07 12:48:25,-0,4.39,0,0.38,0,1,1,999,0,12.58,48.62,49.88,42.55,0,-0.17,17,10,0
26568,2018-07-07 12:48:26,-0,4.45,0,0.38,0,1,1,999,0,12.57,48.62,49.84,42.5,0,-0.17,17,10,0
27680,2018-07-07 12:48:27,0,4.45,0,0.38,0,1,1,999,0,12.57,48.53,49.91,42.5,0,-0.17,17,10,0
28794,2018-07-07 12:48:28,0,4.45,0,0.39,0,1,1,999,0,12.57,48.66,49.84,42.5,0,-0.17,17,10,0
29900,2018-07-07 12:48:29,0.62,4.51,0,0.39,0,1,1,999,0,12.56,48.59,49.82,42.55,0,-0.17,17,10,0
31012,2018-07-07 12:48:31,0.53,4.62,0,0.37,0,1,1,999,0,12.56,48.56,49.84,42.55,0,-0.17,17,10,0
32118,2018-07-07 12:48:32,0.77,4.86,0,0.37,0,1,1,999,0,12.56,48.66,49.84,42.51,0,-0.16,17,10,0
33224,2018-07-07 12:48:33,0.59,5.03,0,0.38,0,1,1,999,0,12.57,48.62,49.77,42.51,0,-0.16,17,10,0
34224,2018-07-07 12:48:34,-0,5.03,0,0.38,0,1,1,999,0,12.56,48.66,49.81,42.5,0,-0.17,17,10,0
35224,2018-07-07 12:48:35,-0,5.03,0,0.39,0,1,1,999,0,12.57,48.62,49.84,42.5,0,-0.17,17,10,0
36224,2018-07-07 12:48:36,0.87,5.09,0,0.38,0,1,1,999,0,12.56,48.57,49.74,42.42,0,-0.17,17,10,0
37224,2018-07-07 12:48:37,0,5.09,0,0.39,0,1,1,999,0,12.55,48.56,49.8,42.51,0,-0.16,17,10,0
38224,2018-07-07 12:48:38,-0,5.09,0,0.39,0,1,1,999,0,12.54,48.63,49.74,42.45,0,-0.17,17,10,0
