OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
2374,1970-01-01 00:00:02.374,0,0,1002.13,0.33,1,0,1,0,0.03,12.15,29.66,29.21,28.29,0,-0.17,7,10000,-38
2474,1970-01-01 00:00:02.474,0,0,1015.19,0.35,1,0,1,0,0.04,12.03,29.72,29.21,28.05,0,-0.17,7,10000,-38
2874,1970-01-01 00:00:02.874,0,0,1012.84,0.3,1,0,1,0,0.08,12.24,29.75,29.21,27.65,0,-0.16,7,10000,-38
3274,1970-01-01 00:00:03.274,0,0,1006.09,0.32,1,0,1,0,0.1,11.88,29.7,29.21,26.89,0,-0.18,7,10000,-38
3374,1970-01-01 00:00:03.374,0,0,1025.4,0.32,1,0,1,0,0.11,12.3,29.7,29.21,26.89,0,-0.17,7,10000,-38
3674,1970-01-01 00:00:03.674,0,0,1031.26,0.32,1,0,1,0,0.13,12.06,29.68,29.21,26.41,0,-0.17,7,10000,-38
3774,1970-01-01 00:00:03.774,0,0,1022,0.31,1,0,1,0,0.14,11.93,29.68,29.21,26.41,0,-0.17,7,10000,-38
3974,1970-01-01 00:00:03.974,0,0,1039.69,0.28,1,0,1,0,0.15,11.61,29.75,29.21,26.27,0,-0.16,7,10000,-38
4974,1970-01-01 00:00:04.974,0,0,0,0.31,0,0,1,0,0.17,12.84,29.77,29.38,25.63,0,-0.14,1,6971.15,-36
6974,1970-01-01 00:00:06.974,0,0,0,0.3,0,0,1,0,0.17,12.87,29.77,29.41,26.02,0,-0.14,1,6971.15,-36
7974,1970-01-01 00:00:07.974,0,0,0,0.3,0,0,1,0,0.17,12.89,29.77,29.34,26.19,0,-0.15,1,6971.15,-36
8974,1970-01-01 00:00:08.974,0,0,0,0.3,0,0,1,0,0.17,12.91,29.73,29.34,26.3,0,-0.14,1,6971.15,-36
9974,1970-01-01 00:00:09.974,0,0,0,0.29,0,0,1,0,0.17,12.88,29.74,29.34,26.45,0,-0.14,1,6971.15,-36
10974,1970-01-01 00:00:10.974,0,0,0,0.29,0,0,1,0,0.17,12.9,29.75,29.32,26.57,0,-0.14,1,6971.15,-36
12000,1970-01-01 00:00:12.000,0,0,0,0.29,0,0,1,0,0.17,12.9,29.74,29.32,26.81,0,-0.14,1,6971.15,-36
13000,1970-01-01 00:00:13.000,0,0,0,0.29,0,0,1,0,0.17,12.9,29.77,29.37,26.81,0,-0.15,1,6971.15,-36
16000,1970-01-01 00:00:16.000,0,0,0,0.28,0,0,1,0,0.17,12.89,29.81,29.32,27.04,0,-0.14,1,6971.15,-36
17000,1970-01-01 00:00:17.000,0,0,0,0.28,0,0,1,0,0.17,12.91,29.74,29.31,27.12,0,-0.14,1,6971.15,-36
18000,1970-01-01 00:00:18.000,0,0,0,0.28,0,0,1,0,0.17,12.89,29.85,29.3,27.28,0,-0.14,1,6971.15,-36
19000,1970-01-01 00:00:19.000,0,0,0,0.28,0,0,1,0,0.17,12.95,29.79,29.41,27.27,0,-0.14,1,6971.15,-36
21000,1970-01-01 00:00:21.000,0,0,0,0.29,0,0,1,0,0.17,12.95,29.79,29.26,27.43,0,-0.14,1,6971.15,-36
24692,1970-01-01 00:00:24.692,0,0,1343.23,1.37,0,0,1,0,0.29,12.63,29.8,29.48,41.93,0,-0.18,5,10000,-45
24792,1970-01-01 00:00:24.792,0,0,1333.35,0.91,0,0,1,0,0.31,12.68,29.77,29.48,42.76,0,-0.19,5,10000,-45
191466,2018-07-05 20:59:43.466,0,0,2398.08,1.1,0,0,1,0,2.39,12.83,30.19,30.68,54.28,0,-0.21,5,10000,-78
192659,2018-07-05 20:59:44.659,0,0,2379.72,1.19,0,0,1,0,2.6,12.87,30.13,30.68,63.16,0,-0.17,5,10000,-77
193059,2018-07-05 20:59:45.059,0,0,2554.33,1.44,0,0,1,0,2.68,12.87,30.1,30.68,66.23,0,-0.19,5,10000,-80
195559,2018-07-05 20:59:47.559,0,0,2378.03,1.43,0,0,1,0,3.11,12.87,30.15,30.68,77.24,0,-0.21,5,10000,-77
198945,2018-07-05 20:59:50.945,0,0,2807.67,0.87,0,0,1,0,3.7,12.86,30.22,30.68,85.34,0,-0.2,5,10000,-85
199145,2018-07-05 20:59:51.145,0,0,2530.1,0.26,0,0,1,0,3.74,12.84,30.22,30.68,85.27,0,-0.19,5,10000,-80
207903,2018-07-05 20:59:59.903,0,0,2528.98,1.27,0,0,1,0,5.28,12.89,30.23,30.68,91.7,0,-0.18,5,10000,-80
1218669,2018-07-05 21:16:50.669,0,0.18,1202.03,0.55,0,0,1,0.01,18.17,12.72,32.27,33.05,33.32,0,-0.18,5,10000,-41
1218769,2018-07-05 21:16:50.769,0,0.18,1170.74,0.48,1,0,1,0.01,18.18,12.74,32.27,33.05,33.32,0,-0.18,7,10000,-41
1218869,2018-07-05 21:16:50.869,0,0.18,1114.91,0.92,1,0,1,0.01,18.19,11.92,32.23,33.05,36.34,0,-0.27,7,10000,-40
1315992,2018-07-05 21:18:27.992,0.92,0.06,1934.61,1.32,0,1,1,2.4,0.03,12.7,35.95,37.45,74.31,0,-0.25,21,5463.08,-66
1316092,2018-07-05 21:18:28.092,0.92,0.06,1865.21,1.04,0,1,1,2.04,0.03,12.71,35.95,37.45,74.31,0,-0.28,21,5476.96,-62
1322495,2018-07-05 21:18:34.495,11.93,10.77,2604.56,1.22,0,1,1,23.12,0.55,12.76,35.59,37.72,188.27,0,-0.21,21,5404.56,-81
1323813,2018-07-05 21:18:35.813,15.67,15.98,3339.36,1.36,0,1,1,26.47,0.72,12.78,35.44,37.77,222.88,0,-0.16,21,5621.49,-95
1323913,2018-07-05 21:18:35.913,15.97,16.44,3435.05,1.19,0,1,1,26.67,0.73,12.7,35.44,37.77,222.88,0,-0.17,21,5698.04,-96
1324013,2018-07-05 21:18:36.013,16.34,16.91,3399.24,1.34,0,1,1,26.85,0.75,12.73,35.44,37.77,222.88,0,-0.19,21,5669.39,-96
1329300,2018-07-05 21:18:41.300,21.73,45.12,2438.28,1.44,0,2,1,41.28,1.3,12.86,34.96,38.05,233.55,0,-0.16,21,5312.34,-78
1329900,2018-07-05 21:18:41.900,22.39,48.8,2486.07,1.44,0,2,1,42.7,1.36,12.76,34.88,38.12,240.23,0,-0.19,21,5302.79,-79
1353663,2018-07-05 21:19:05.663,15.05,173.45,1890.95,0.5,0,2,1,137.76,1.5,12.78,35.94,40.41,111.96,0,-0.17,21,5918.09,-64
1358334,2018-07-05 21:19:10.334,19.88,196.27,2242.95,1.37,0,2,1,122.18,1.91,12.8,35.48,40.59,203.48,0,-0.19,21,5359.87,-75
1358634,2018-07-05 21:19:10.634,20.19,197.96,2295.25,1.4,0,2,1,121.34,1.94,12.82,35.57,40.62,207.23,0,-0.23,21,5340.95,-76
1358734,2018-07-05 21:19:10.734,20.43,198.49,2303.4,1.38,0,2,1,121.35,1.94,12.84,35.57,40.62,207.23,0,-0.19,21,5339.32,-76
