OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
5246,1970-01-01 00:00:05,0,0,0,0.26,0,1,1,0,0,12.87,37.99,41.38,50.77,0,2.72,17,10,0
6246,1970-01-01 00:00:06,0,0,0,0.28,0,1,1,0,0,12.86,38.02,41.44,50.73,0,2.68,17,10,0
7246,1970-01-01 00:00:07,0,0,0,0.27,0,1,1,0,0,12.82,38.09,41.44,50.65,0,2.65,17,10,0
8246,1970-01-01 00:00:08,0,0,0,0.28,0,1,1,0,0,12.86,37.97,41.41,50.48,0,2.61,17,10,0
10246,1970-01-01 00:00:10,0,0,0,0.27,0,1,1,0,0,12.85,38.05,41.37,50.45,0,2.63,17,10,0
11246,1970-01-01 00:00:11,0,0,0,0.27,0,1,1,0,0,12.82,38.04,41.37,50.42,0,2.61,17,10,0
12246,1970-01-01 00:00:12,0,0,0,0.27,0,1,1,0,0,12.86,38.04,41.36,50.36,0,2.6,17,10,0
13246,1970-01-01 00:00:13,0,0,0,0.27,0,1,1,0,0,12.8,38.1,41.38,50.4,0,2.59,17,10,0
14246,1970-01-01 00:00:14,0,0,0,0.27,0,1,1,0,0,12.82,38.06,41.3,50.3,0,2.61,17,10,0
15246,1970-01-01 00:00:15,0,0,0,0.27,0,1,1,0,0,12.84,38.09,41.27,50.34,0,2.62,17,10,0
16274,1970-01-01 00:00:16,0,0,0,0.27,0,1,1,0,0,12.78,38.1,41.34,50.29,0,2.62,17,10,0
