OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
2693,1970-01-01 00:00:02.693,0,0,1020.78,0.32,1,1,1,0,0.06,11.13,38.17,37.33,32.86,-5.98,-0.15,23,6889.19,-38
2793,1970-01-01 00:00:02.793,0,0,1009.02,0.3,1,1,1,0,0.07,11.76,38.12,37.33,32.61,-6.02,-0.16,23,6895.31,-38
2993,1970-01-01 00:00:02.993,0,0,1005.77,0.29,1,1,1,0,0.07,11.53,38.14,37.33,32.29,-6.03,-0.15,23,6897,-38
3093,1970-01-01 00:00:03.093,0,0,1094.12,0.34,1,1,1,0,0.08,11.58,38.14,37.33,32.29,-5.97,-0.16,23,6851.06,-39
3399,1970-01-01 00:00:03.399,0,0,1114.3,0.32,1,1,1,0,0.1,11.35,38.16,37.33,32.16,-5.97,-0.16,23,6840.56,-40
3499,1970-01-01 00:00:03.499,0,0,1120.45,0.32,1,1,1,0,0.11,11.31,38.16,37.33,32.16,-5.99,-0.15,23,6837.37,-40
3699,1970-01-01 00:00:03.699,0,0,1196.42,0.33,1,1,1,0,0.12,11.32,38.14,37.33,32.25,-6.01,-0.17,23,6797.86,-41
3799,1970-01-01 00:00:03.799,0,0,1279.11,0.34,0,1,1,0,0.12,12.21,38.14,37.33,32.25,-6.02,-0.14,21,6767.67,-43
3899,1970-01-01 00:00:03.899,0,0,1306.11,0.34,0,1,1,0,0.13,12.22,38.14,37.33,32.41,-6,-0.14,21,6765.51,-44
4099,1970-01-01 00:00:04.099,0,0,1270.37,0.33,0,1,1,0,0.14,12.25,38.09,37.33,33.41,-6,-0.12,21,6768.37,-42
4199,1970-01-01 00:00:04.199,0,0,1279.33,0.33,0,1,1,0,0.15,12.22,38.09,37.33,33.41,-6,-0.12,21,6767.65,-43
4505,1970-01-01 00:00:04.505,0,0,1438.73,0.34,0,1,1,0,0.17,12.29,38.15,37.33,35.44,-6.01,-0.15,21,6754.9,-48
4605,1970-01-01 00:00:04.605,0,0,1690.09,0.34,0,1,1,0,0.18,12.23,38.15,37.33,35.44,-6.01,-0.15,21,5799.53,-55
4805,1970-01-01 00:00:04.805,0,0,1659.54,0.33,0,1,1,0,0.19,12.26,38.19,37.33,38.59,-5.95,-0.14,21,5952.28,-54
4905,1970-01-01 00:00:04.905,0,0,1691.4,0.34,0,1,1,0,0.21,12.24,38.19,37.33,38.59,-6,-0.13,21,5792.98,-55
5005,1970-01-01 00:00:05.005,0.53,0.06,1654.26,0.33,0,1,1,0.33,0.21,12.24,38.21,37.33,44.88,-6,-0.16,21,5978.7,-54
5305,1970-01-01 00:00:05.305,0.53,0.06,1571.5,0.33,0,1,1,0.3,0.23,12.29,38.23,37.33,51.77,-6,-0.16,21,6392.48,-53
5405,1970-01-01 00:00:05.405,-0,0.06,1689.78,0.28,0,1,1,0.29,0.24,12.29,38.23,37.33,51.77,-6.02,-0.12,21,5801.08,-55
5536,1970-01-01 00:00:05.536,-0,0.06,1719.47,0.28,0,1,1,0.28,0.25,12.26,38.24,37.33,58.89,-5.97,-0.12,21,5652.66,-55
5636,1970-01-01 00:00:05.636,0.63,0.12,1688.31,0.34,0,1,1,0.54,0.26,12.19,38.24,37.33,58.89,-5.99,-0.14,21,5808.45,-55
5736,1970-01-01 00:00:05.736,0.63,0.12,1732.35,0.32,0,1,1,0.53,0.26,12.29,38.24,37.33,58.89,-6,-0.11,21,5588.24,-56
5836,1970-01-01 00:00:05.836,0.63,0.12,1737.07,0.29,0,1,1,0.51,0.27,12.25,38.14,37.33,67.92,-6,-0.14,21,5564.67,-56
5936,1970-01-01 00:00:05.936,0.89,0.18,1693.31,0.28,0,1,1,0.75,0.28,12.25,38.14,37.33,67.92,-6.01,-0.15,21,5783.44,-55
6036,1970-01-01 00:00:06.036,1.08,0.23,1755.85,0.33,0,1,1,0.96,0.29,12.31,38.14,37.33,67.92,-6.01,-0.13,21,5498.83,-56
6136,1970-01-01 00:00:06.136,1.08,0.23,1765.33,0.33,0,1,1,0.94,0.3,12.24,38.21,37.33,74.99,-5.98,-0.11,21,5496.93,-56
6436,1970-01-01 00:00:06.436,1.37,0.35,1667.78,0.33,0,1,1,1.32,0.32,12.25,38.22,37.33,81.46,-6,-0.14,21,5911.11,-55
6536,1970-01-01 00:00:06.536,1.48,0.41,1762.89,0.33,0,1,1,1.49,0.33,12.23,38.22,37.33,81.46,-6.02,-0.13,21,5497.42,-56
6667,1970-01-01 00:00:06.667,1.6,0.47,1756.44,0.33,0,1,1,1.65,0.34,12.23,38.21,37.33,87.68,-6,-0.13,21,5498.71,-56
6767,1970-01-01 00:00:06.767,1.7,0.53,1761.44,0.32,0,1,1,1.83,0.34,12.25,38.21,37.33,87.68,-5.99,-0.15,21,5497.71,-56
6867,1970-01-01 00:00:06.867,1.82,0.59,1731.23,0.32,0,1,1,1.98,0.35,12.28,38.21,37.33,87.68,-6,-0.15,21,5593.86,-56
6967,1970-01-01 00:00:06.967,1.91,0.64,1763.12,0.31,0,1,1,2.14,0.36,12.26,38.23,37.33,95.62,-6,-0.14,21,5497.38,-56
7167,1970-01-01 00:00:07.167,2.12,0.76,1755.46,0.32,0,1,1,2.43,0.37,12.27,38.23,37.33,95.62,-5.99,-0.16,21,5498.91,-56
7267,1970-01-01 00:00:07.267,2.31,0.88,1768.66,0.33,0,1,1,2.73,0.38,12.27,38.23,37.33,101.44,-6.03,-0.18,21,5496.27,-56
7367,1970-01-01 00:00:07.367,2.4,0.94,1788.06,0.31,0,1,1,2.87,0.39,12.27,38.23,37.33,101.44,-6,-0.18,21,5492.39,-58
7467,1970-01-01 00:00:07.467,2.5,0.99,1782.66,0.28,0,1,1,2.97,0.4,12.26,38.23,37.33,106.86,-5.98,-0.17,21,5493.47,-58
7567,1970-01-01 00:00:07.567,2.66,1.11,1767.36,0.3,0,1,1,3.28,0.4,12.28,38.23,37.33,106.86,-6.01,-0.18,21,5496.53,-56
7798,1970-01-01 00:00:07.798,2.88,1.29,1771.92,0.31,0,1,1,3.61,0.42,12.26,38.2,37.33,111.96,-5.99,-0.15,21,5495.62,-56
7898,1970-01-01 00:00:07.898,2.94,1.35,1778.78,0.27,0,1,1,3.73,0.43,12.26,38.2,37.33,111.96,-6.02,-0.13,21,5494.24,-58
7998,1970-01-01 00:00:07.998,3.09,1.46,1795.68,0.3,0,1,1,4.01,0.43,12.3,38.2,37.33,111.96,-6,-0.14,21,5490.86,-58
8098,1970-01-01 00:00:08.098,3.15,1.52,1753.72,0.31,0,1,1,4.07,0.44,12.27,38.23,37.33,118.04,-5.99,-0.14,21,5499.26,-56
8298,1970-01-01 00:00:08.298,3.43,1.76,1815.32,0.3,0,1,1,4.54,0.46,12.28,38.23,37.33,118.04,-5.99,-0.12,21,5486.94,-59
8398,1970-01-01 00:00:08.398,3.56,1.87,1826.26,0.31,0,1,1,4.79,0.46,12.27,38.27,37.33,122.37,-5.72,0.38,21,5484.75,-60
8498,1970-01-01 00:00:08.498,3.61,1.93,1837.7,0.3,0,1,1,4.84,0.47,12.28,38.27,37.33,122.37,-5.62,0.59,21,5482.46,-61
8923,1970-01-01 00:00:08.923,4.06,2.46,1961.07,0.32,0,1,1,5.73,0.51,12.27,38.24,37.33,130.71,-6.03,0.1,21,5457.79,-68
9023,1970-01-01 00:00:09.023,4.17,2.57,1950.17,0.32,0,1,1,5.94,0.51,12.28,38.24,37.33,130.71,-6.03,-0.18,21,5459.97,-68
9123,1970-01-01 00:00:09.123,4.27,2.69,2010.56,0.28,0,1,1,6.09,0.52,12.31,38.24,37.33,130.71,-6.01,-0.24,21,5447.89,-71
9223,1970-01-01 00:00:09.223,4.38,2.81,2045.72,0.27,0,1,1,6.24,0.54,12.27,38.21,37.33,135.73,-6.02,-0.18,21,5440.86,-71
9323,1970-01-01 00:00:09.323,4.48,2.93,2051.04,0.31,0,1,1,6.44,0.54,12.3,38.21,37.33,135.73,-6.01,-0.23,21,5439.79,-71
9423,1970-01-01 00:00:09.423,4.57,3.04,2113.42,0.32,0,1,1,6.57,0.55,12.29,38.21,37.33,135.73,-6.01,-0.25,21,5427.32,-73
9523,1970-01-01 00:00:09.523,4.72,3.22,2192.98,0.31,0,1,1,6.82,0.56,12.28,38.22,37.33,140.16,-6,-0.15,21,5411.4,-74
9723,1970-01-01 00:00:09.723,5.01,3.51,2313.12,0.3,0,1,1,7.19,0.58,12.21,38.3,37.33,145.1,-6.03,-0.16,21,5374.75,-76
9823,1970-01-01 00:00:09.823,5.12,3.63,2313.25,0.32,0,1,1,7.3,0.59,12.27,38.3,37.33,145.1,-6.01,-0.19,21,5374.7,-76
10054,1970-01-01 00:00:10.054,5.46,3.98,2456.9,0.29,0,1,1,7.75,0.61,12.24,38.23,37.33,150.67,-6,-0.22,21,5317.24,-79
10154,1970-01-01 00:00:10.154,5.61,4.15,2489.32,0.32,0,1,1,7.96,0.62,12.27,38.23,37.33,150.67,-6,-0.12,21,5304.27,-79
10254,1970-01-01 00:00:10.254,5.82,4.33,2620.72,0.32,0,1,1,8.1,0.64,12.3,38.23,37.33,150.67,-6.01,-0.22,21,5420.72,-82
10354,1970-01-01 00:00:10.354,6,4.51,2623.18,0.3,0,1,1,8.3,0.65,12.25,38.19,37.33,159.33,-6.01,-0.19,21,5423.18,-82
10454,1970-01-01 00:00:10.454,6.16,4.68,2710.95,0.26,0,1,1,8.49,0.66,12.27,38.19,37.33,159.33,-6.01,-0.17,21,5510.95,-83
10554,1970-01-01 00:00:10.554,6.3,4.86,2771.68,0.32,0,1,1,8.67,0.67,12.29,38.19,37.33,159.33,-6.02,-0.14,21,5541.33,-84
10654,1970-01-01 00:00:10.654,6.43,5.03,2818.16,0.33,0,1,1,8.78,0.68,12.26,38.3,37.33,166.89,-6.01,-0.19,21,5522.74,-85
10754,1970-01-01 00:00:10.754,6.68,5.27,2876.11,0.3,0,1,1,9.05,0.69,12.29,38.3,37.33,166.89,-6,-0.16,21,5499.56,-86
10854,1970-01-01 00:00:10.854,6.8,5.44,2939.09,0.32,0,1,1,9.15,0.71,12.27,38.26,37.33,174.42,-6,-0.2,21,5474.37,-87
10954,1970-01-01 00:00:10.954,6.98,5.68,3079.45,0.3,0,1,1,9.41,0.72,12.23,38.26,37.33,174.42,-6.01,-0.18,21,5481.78,-90
11054,1970-01-01 00:00:11.054,7.08,5.85,3015.83,0.31,0,1,1,9.5,0.73,12.27,38.26,37.33,174.42,-5.97,-0.11,21,5456.33,-89
11179,1970-01-01 00:00:11.179,7.36,6.14,3211.39,0.31,0,1,1,9.77,0.75,12.27,38.26,37.33,182.08,-6.01,-0.11,21,5534.56,-92
11279,1970-01-01 00:00:11.279,7.51,6.32,3233.89,0.32,0,1,1,9.84,0.76,12.3,38.26,37.33,182.08,-5.98,-0.18,21,5543.56,-93
11479,1970-01-01 00:00:11.479,7.83,6.79,3376,0.26,0,1,1,10.23,0.79,12.24,38.27,37.33,193.03,-6.01,-0.14,21,5650.8,-95
11579,1970-01-01 00:00:11.579,8.04,7.02,3430.04,0.29,0,1,1,10.37,0.8,12.23,38.27,37.33,193.03,-6,-0.21,21,5694.03,-96
11679,1970-01-01 00:00:11.679,8.23,7.26,3539.93,0.32,0,1,1,10.51,0.82,12.27,38.27,37.33,193.03,-6.01,-0.11,21,5702.09,-98
11779,1970-01-01 00:00:11.779,8.38,7.49,3560.94,0.31,0,1,1,10.65,0.84,12.24,38.21,37.33,201.98,-6,-0.15,21,5676.88,-99
11879,1970-01-01 00:00:11.879,8.5,7.72,3635.59,0.3,0,1,1,10.78,0.85,12.25,38.21,37.33,201.98,-5.98,-0.21,21,5587.29,-100
11979,1970-01-01 00:00:11.979,8.68,7.96,3672.2,0.31,0,1,1,10.91,0.87,12.25,38.24,37.33,211,-6,-0.16,21,5543.37,-101
12079,1970-01-01 00:00:12.079,8.85,8.25,3760.69,0.32,0,1,1,11.11,0.88,12.24,38.24,37.33,211,-6,-0.17,21,5456.42,-102
12604,1970-01-01 00:00:12.604,9.73,9.66,4074.7,0.3,0,1,1,11.83,0.97,12.25,38.26,37.33,232.06,-6,-0.11,21,5600,-108
12704,1970-01-01 00:00:12.704,9.93,9.95,4200.21,0.29,0,1,1,11.94,0.99,12.26,38.26,37.33,232.06,-6,-0.13,21,5600,-110
12804,1970-01-01 00:00:12.804,10.05,10.18,4205.8,0.3,0,1,1,12.03,1.01,12.24,38.26,37.33,232.06,-6,-0.15,21,5600,-110
12904,1970-01-01 00:00:12.904,10.21,10.47,4284.64,0.3,0,1,1,12.13,1.03,12.16,38.33,37.33,241.27,-6.01,-0.15,21,5586.14,-112
13004,1970-01-01 00:00:13.004,10.38,10.77,4373.66,0.31,0,1,1,12.22,1.05,12.26,38.33,37.33,241.27,-5.99,-0.18,21,5550.54,-113
13104,1970-01-01 00:00:13.104,10.49,11.06,4493.2,0.3,0,1,1,12.37,1.06,12.26,38.42,37.33,250.76,-6,-0.27,21,5502.72,-115
13925,1970-01-01 00:00:13.925,10.81,13.58,2223.87,0.3,0,1,1,13.79,1.17,12.28,38.3,37.33,243.46,-6,-0.16,21,5405.23,-75
14025,1970-01-01 00:00:14.025,10.79,13.87,1953.73,0.29,0,1,1,13.97,1.18,12.28,38.33,37.33,226.31,-6.01,-0.16,21,5459.25,-68
14125,1970-01-01 00:00:14.125,10.9,14.16,1745.12,0.26,0,1,1,14.14,1.19,12.27,38.33,37.33,226.31,-6.01,-0.17,21,5524.38,-56
14225,1970-01-01 00:00:14.225,10.88,14.45,1674.2,0.29,0,1,1,14.37,1.2,12.25,38.38,37.33,211.74,-6,-0.17,21,5879,-55
14325,1970-01-01 00:00:14.325,10.92,14.75,1618.49,0.3,0,1,1,14.59,1.2,12.28,38.38,37.33,211.74,-6,-0.15,21,6157.53,-54
14425,1970-01-01 00:00:14.425,10.99,15.1,1661.8,0.29,0,1,1,14.8,1.21,12.23,38.38,37.33,211.74,-6,-0.16,21,5941.02,-54
14567,1970-01-01 00:00:14.567,10.87,15.51,1911.53,0.29,0,1,1,15.07,1.22,12.2,38.42,37.33,200.88,-5.99,-0.16,21,5467.69,-65
14667,1970-01-01 00:00:14.667,10.91,15.8,2121.19,0.31,0,1,1,15.23,1.23,12.27,38.42,37.33,200.88,-6,-0.21,21,5425.76,-73
14767,1970-01-01 00:00:14.767,10.89,16.09,2367.66,0.29,0,1,1,15.39,1.24,12.25,38.42,37.33,200.88,-6,-0.17,21,5352.94,-77
14867,1970-01-01 00:00:14.867,10.83,16.38,2545.12,0.29,0,1,1,15.54,1.25,12.27,38.38,37.33,192.2,-5.96,-0.16,21,5345.12,-80
