OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
3355,1970-01-01 00:00:03,0,0,0,0.26,1,1,1,0,0,9.81,40.8,49.23,88.37,0,2.35,23,10,0
3555,1970-01-01 00:00:03,0,0,34.2,0.28,1,1,1,0,0.01,10.96,40.73,49.31,88.48,0,2.33,23,7100,-20
3655,1970-01-01 00:00:03,0,0,1242.65,0.3,0,1,1,0,0.01,12.16,40.73,49.31,88.48,0,1.54,21,6773.82,-42
3855,1970-01-01 00:00:03,0,0,1146.33,0.28,1,1,1,0,0.02,10.74,40.8,49.31,88.8,0,-0.42,23,6823.91,-40
3955,1970-01-01 00:00:03,0,0,987.4,0.28,1,1,1,0,0.03,11.5,40.8,49.31,88.8,0,-0.5,23,6910.08,-37
4055,1970-01-01 00:00:04,0,0,971.76,0.28,1,1,1,0,0.04,11.62,40.85,49.31,92.63,0,-0.46,23,6922.59,-37
4476,1970-01-01 00:00:04,1.86,0.12,984.48,0.27,1,1,1,2.5,0.06,11.22,40.8,49.31,92.23,0,-0.35,23,6912.42,-37
4776,1970-01-01 00:00:04,1.26,0.23,988.52,0.28,1,1,1,3.74,0.07,11.59,40.75,49.31,90.77,0,-0.07,23,6909.18,-37
4876,1970-01-01 00:00:04,1.59,0.35,988.52,0.28,1,1,1,5.62,0.07,11.52,40.75,49.31,90.77,0,0.06,23,6909.18,-37
4976,1970-01-01 00:00:04,1.59,0.35,980.64,0.27,1,1,1,5.18,0.08,11.31,40.77,49.31,89.56,0,0.24,23,6915.49,-37
5076,1970-01-01 00:00:05,2.05,0.47,985.59,0.27,1,1,1,6.42,0.09,11.15,40.77,49.31,89.56,0,0.33,23,6911.53,-37
5176,1970-01-01 00:00:05,2.31,0.59,981.73,0.28,1,1,1,7.49,0.09,11.18,40.69,49.31,88.41,0,0.29,23,6914.61,-37
5276,1970-01-01 00:00:05,2.31,0.59,987.52,0.27,1,1,1,7.02,0.1,11.63,40.69,49.31,88.41,0,0.33,23,6909.99,-37
5594,1970-01-01 00:00:05,3.01,0.94,988.69,0.27,1,1,1,9.98,0.11,11.39,40.73,49.31,87.37,0,0.99,23,6909.05,-37
5694,1970-01-01 00:00:05,3.01,0.94,982.31,0.28,1,1,1,9.45,0.12,11.18,40.73,49.31,87.37,0,1.4,23,6914.15,-37
5894,1970-01-01 00:00:05,2.94,1.17,981.72,0.27,1,1,1,10.69,0.13,11.63,40.75,49.31,86.1,0,2.2,23,6914.62,-37
5994,1970-01-01 00:00:05,2.94,1.17,977.12,0.27,1,1,1,10.2,0.14,11.58,40.75,49.31,86.1,0,2.39,23,6918.3,-37
6094,1970-01-01 00:00:06,2.6,1.29,977.12,0.27,1,1,1,11.22,0.14,11.44,40.83,49.31,85.08,0,2.5,23,6918.3,-37
6394,1970-01-01 00:00:06,1.97,1.4,982.13,0.27,1,1,1,10.77,0.15,11.62,40.75,49.31,84.2,0,2.68,23,6914.29,-37
6606,1970-01-01 00:00:06,1.97,1.4,988.62,0.27,1,1,1,9.97,0.17,11.6,40.76,49.31,83.38,0,2.51,23,6909.1,-37
6906,1970-01-01 00:00:06,-0,1.4,983.78,0.26,1,1,1,9.28,0.18,11.03,40.77,49.31,82.34,0,2.69,23,6912.98,-37
7006,1970-01-01 00:00:07,-0,1.4,979.18,0.26,1,1,1,8.97,0.19,11.59,40.77,49.31,82.34,0,2.72,23,6916.65,-37
7106,1970-01-01 00:00:07,0,1.4,983.39,0.26,1,1,1,8.68,0.19,11.58,40.77,49.31,82.34,0,2.71,23,6913.29,-37
7306,1970-01-01 00:00:07,0,1.4,980.77,0.27,1,1,1,8.41,0.2,11.38,40.73,49.31,81.6,0,2.71,23,6915.38,-37
7406,1970-01-01 00:00:07,0,1.4,980.51,0.26,1,1,1,8.16,0.2,11.16,40.72,49.31,80.84,0,2.68,23,6915.59,-37
7724,1970-01-01 00:00:07,-0,1.4,988.73,0.26,1,1,1,7.48,0.22,11.65,40.82,49.31,80.13,0,2.7,23,6909.02,-37
8836,1970-01-01 00:00:08,0,1.4,0,0.27,0,1,1,6.9,0.24,12.26,40.73,49.31,78.81,0,2.71,1,6765.79,-44
9397,1970-01-01 00:00:09,-0,1.4,0,0.27,0,1,1,6.9,0.24,12.28,40.78,49.31,79.26,0,2.62,5,6765.79,-44
9497,1970-01-01 00:00:09,0,1.4,0,0.26,1,1,1,6.9,0.24,10.1,40.78,49.31,79.26,0,2.62,7,6765.79,-44
9597,1970-01-01 00:00:09,0,1.4,83.06,0.27,0,1,1,6.73,0.25,12.08,40.78,49.31,79.26,0,2.19,5,7100,-21
9697,1970-01-01 00:00:09,0,1.4,746.68,0.26,1,1,1,6.56,0.25,11.3,40.77,49.31,79.49,0,0.31,7,7100,-33
9797,1970-01-01 00:00:09,0,1.4,746.68,0.26,1,1,1,6.56,0.25,11.36,40.77,49.31,79.49,0,-0.23,7,7100,-33
9961,1970-01-01 00:00:09,-0,1.4,934.67,0.26,1,1,1,6.25,0.27,11.56,40.7,49.31,79.68,0,-0.33,7,6952.26,-36
10061,1970-01-01 00:00:10,-0,1.4,934.67,0.26,1,1,1,6.25,0.27,11.47,40.7,49.31,79.68,0,-0.22,7,6952.26,-36
10161,1970-01-01 00:00:10,1.36,1.52,970.59,0.26,1,1,1,6.62,0.27,11.33,40.7,49.31,79.68,0,-0.04,7,6923.53,-37
