OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
1102,1970-01-01 00:00:01,33.9,6.85,0,0.31,0,2,1,999,0,12.52,43.48,46.05,173.98,0,-0.23,17,10,0
2208,1970-01-01 00:00:02,35.01,17.61,0,0.33,0,2,1,999,0,12.6,43.55,46.27,167.63,0,-0.18,17,10,0
3314,1970-01-01 00:00:03,35.87,28.5,0,0.35,0,2,1,999,0,12.53,43.55,46.45,161.74,0,-0.19,17,10,0
3754,1970-01-01 00:00:03,35.72,32.89,0,0.36,0,2,1,999,0,12.6,43.52,46.51,159.98,0,-0.12,21,10,0
3854,1970-01-01 00:00:03,35.8,33.88,0,0.35,1,2,1,999,0,9.68,43.58,46.54,158.72,0,-0.15,23,10,0
3954,1970-01-01 00:00:03,35.69,34.88,0,0.36,1,2,1,999,0,11.23,43.58,46.54,158.72,0,-0.17,23,10,0
4054,1970-01-01 00:00:04,35.75,35.87,30.1,0.34,1,2,1,999,0.01,10.82,43.58,46.54,158.72,0,-0.14,23,7100,-20
4154,1970-01-01 00:00:04,35.7,36.81,1155.23,0.34,1,2,1,999,0.01,11.78,43.6,46.54,157.45,0,-0.21,23,7100,-40
4254,1970-01-01 00:00:04,35.64,37.8,1333.26,0.35,0,2,1,999,0.02,12.36,43.6,46.54,157.45,0,-0.15,21,7100,-44
4432,1970-01-01 00:00:04,35.7,39.62,1728.91,0.34,0,2,1,999,0.04,12.39,43.59,46.54,157.92,0,-0.16,21,6275.93,-56
4532,1970-01-01 00:00:04,35.63,40.55,2123.74,0.34,0,2,1,999,0.05,12.45,43.59,46.54,157.92,0,-0.14,21,5376.76,-73
4632,1970-01-01 00:00:04,35.56,41.55,2482.36,0.34,0,2,1,864.37,0.06,12.4,43.59,46.54,157.92,0,-0.12,21,5153.53,-79
4732,1970-01-01 00:00:04,35.67,42.54,2683.84,0.34,0,2,1,756.03,0.07,12.38,43.53,46.72,161.91,0,-0.22,21,5223.54,-83
4832,1970-01-01 00:00:04,35.6,43.54,2780.16,0.33,0,2,1,674.63,0.08,12.44,43.53,46.72,161.91,0,-0.17,21,5262.06,-85
4932,1970-01-01 00:00:04,35.72,44.53,2921.41,0.34,0,2,1,578.17,0.09,12.45,43.53,46.72,161.91,0,-0.15,21,5318.57,-87
5032,1970-01-01 00:00:05,35.47,45.53,3015.45,0.34,0,2,1,533.09,0.1,12.44,43.51,46.72,167.63,0,-0.16,21,5353.09,-89
5132,1970-01-01 00:00:05,35.62,46.52,3256.98,0.34,0,2,1,474.42,0.12,12.45,43.51,46.72,167.63,0,-0.11,21,5399.44,-93
5232,1970-01-01 00:00:05,35.58,47.46,3502.73,0.34,0,2,1,428.66,0.13,12.45,43.62,46.72,169.44,0,-0.17,21,5379.67,-98
5332,1970-01-01 00:00:05,35.52,48.45,3767.66,0.33,0,2,1,392.91,0.15,12.43,43.62,46.72,169.44,0,-0.18,21,5360.6,-102
5550,1970-01-01 00:00:05,35.8,50.62,3794.35,0.33,0,2,1,331.32,0.18,12.39,43.6,46.72,172.52,0,-0.08,21,5376.61,-103
5650,1970-01-01 00:00:05,35.97,51.67,3758.34,0.31,0,2,1,312.35,0.2,12.43,43.6,46.72,172.52,0,-0.13,21,5355,-102
6671,1970-01-01 00:00:06,36.1,61.85,1523.69,0.35,0,2,1,246.19,0.3,12.48,43.55,46.91,171.7,0,-0.15,17,7014.7,-52
7796,1970-01-01 00:00:07,35.77,73.03,1320.99,0.35,0,2,1,257.82,0.34,12.47,43.53,47.04,154.47,0,-0.27,17,7100,-44
8907,1970-01-01 00:00:08,35.97,84.09,0,0.36,0,2,1,296.87,0.34,12.53,43.42,47.18,148.7,0,-0.2,17,7100,-44
9907,1970-01-01 00:00:09,35.96,94.04,0,0.36,0,2,1,331.99,0.34,12.53,43.48,47.29,145.1,0,-0.23,17,7100,-44
10907,1970-01-01 00:00:10,35.9,103.99,0,0.35,0,2,1,367.11,0.34,12.52,43.41,47.37,141.05,0,-0.2,17,7100,-44
11907,1970-01-01 00:00:11,35.75,113.99,0,0.35,0,2,1,402.44,0.34,12.56,43.34,47.43,138.44,0,-0.19,17,7100,-44
12907,1970-01-01 00:00:12,35.84,123.94,0,0.35,0,2,1,437.56,0.34,12.53,43.3,47.52,135.1,0,-0.21,17,7100,-44
13907,1970-01-01 00:00:13,35.7,133.89,0,0.36,0,2,1,472.68,0.34,12.54,43.23,47.7,132.35,0,-0.2,17,7100,-44
14907,1970-01-01 00:00:14,35.84,143.78,0,0.36,0,2,1,507.59,0.34,12.56,43.17,47.68,130.25,0,-0.23,17,7100,-44
15907,1970-01-01 00:00:15,35.8,153.73,0,0.35,0,2,1,542.71,0.34,12.55,43.19,47.77,127.61,0,-0.23,17,7100,-44
