OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
4001,1970-01-01 00:00:04,0,0,0,0.32,0,1,0.95,0,0,13.02,25.92,25.77,25.63,-9.75,0.09,16,10,0
7001,1970-01-01 00:00:07,0,0,0,0.3,0,1,0.95,0,0,13,25.98,25.81,25.66,-9.75,0.1,16,10,0
8001,1970-01-01 00:00:08,0,0,0,0.3,0,1,0.95,0,0,12.98,25.96,25.91,25.6,-9.75,0.09,16,10,0
9001,1970-01-01 00:00:09,0,0,0,0.3,0,1,0.95,0,0,12.95,25.94,25.94,25.64,-9.75,0.09,16,10,0
10001,1970-01-01 00:00:10,0,0,0,0.29,0,1,0.95,0,0,12.95,26.02,25.88,25.6,-9.75,0.09,16,10,0
12001,1970-01-01 00:00:12,0,0,0,0.26,0,1,0.95,0,0,12.92,25.99,25.88,25.7,-9.75,0.09,16,10,0
13087,1970-01-01 00:00:13,0,0.12,0,0.29,0,1,0.95,999,0,12.92,25.97,25.85,25.68,-9.75,0.09,16,10,0
14087,1970-01-01 00:00:14,0,0.23,0,0.29,0,1,0.95,999,0,12.91,25.99,25.95,25.59,-9.75,0.09,16,10,0
15087,1970-01-01 00:00:15,0,0.23,0,0.28,0,1,0.95,999,0,12.9,25.95,25.88,25.63,-9.75,0.09,16,10,0
16087,1970-01-01 00:00:16,4.6,1.17,0,0.29,0,1,0.95,999,0,12.89,26.01,25.88,25.66,-9.75,0.09,16,10,0
17088,1970-01-01 00:00:17,4.86,2.57,0,0.28,0,1,0.95,999,0,12.89,25.98,25.88,25.66,-9.75,0.09,16,10,0
18088,1970-01-01 00:00:18,4.72,3.86,0,0.28,0,1,0.95,999,0,12.88,26.05,25.9,25.73,-9.75,0.09,16,10,0
20088,1970-01-01 00:00:20,0,4.56,0,0.29,0,1,0.95,999,0,12.95,26.07,25.88,25.7,-9.75,0.09,16,10,0
21088,1970-01-01 00:00:21,0,4.56,0,0.28,0,1,0.95,999,0,12.93,26.01,25.9,25.77,-9.75,0.09,16,10,0
