OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
2678,1970-01-01 00:00:02,0.84,0.12,1584.7,0.27,0,1,1.3,1.04,0.08,12.36,31.8,28.3,54.3,-9.75,-0.22,20,8686.19,-53
2778,1970-01-01 00:00:02,0.84,0.12,1684.59,0.27,0,1,1.3,0.96,0.09,12.38,31.8,28.31,53.85,-9.75,-0.18,20,8165.18,-55
3078,1970-01-01 00:00:03,0.83,0.18,1758.6,0.26,0,1,1.3,1.1,0.12,12.43,31.8,28.36,59.9,-9.75,-0.19,20,7801.56,-56
3318,1970-01-01 00:00:03,1.12,0.29,1758.65,0.27,0,1,1.3,1.49,0.15,12.44,31.8,28.38,69.23,-9.75,-0.19,20,7801.43,-56
3618,1970-01-01 00:00:03,1.53,0.41,1749.58,0.27,0,1,1.3,1.75,0.17,12.45,31.8,28.41,80.26,-9.75,-0.21,20,7826.21,-56
3718,1970-01-01 00:00:03,1.81,0.47,1764.11,0.28,0,1,1.3,1.86,0.19,12.44,31.8,28.41,80.26,-9.75,-0.2,20,7787.2,-56
5818,1970-01-01 00:00:05,2.6,2.05,0,0.26,0,1,1.3,6.57,0.23,12.48,31.8,28.42,83.65,-9.75,0.8,16,9128,-48
6818,1970-01-01 00:00:06,2.01,2.63,0,0.26,0,1,1.3,8.45,0.23,12.47,31.8,28.32,79.68,-9.75,0.75,16,9128,-48
7818,1970-01-01 00:00:07,1.04,2.98,0,0.26,0,1,1.3,9.58,0.23,12.47,31.8,28.38,75.41,-9.75,0.7,16,9128,-48
8884,1970-01-01 00:00:08,0,3.1,0,0.26,0,1,1.3,9.95,0.23,12.48,31.8,28.31,72,-9.75,0.69,16,9128,-48
9884,1970-01-01 00:00:09,0,3.1,0,0.26,0,1,1.3,9.95,0.23,12.48,31.8,28.37,69.84,-9.75,0.58,16,9128,-48
10884,1970-01-01 00:00:10,0,3.1,0,0.26,0,1,1.3,9.95,0.23,12.47,31.8,28.34,67.36,-9.75,0.57,16,9128,-48
11884,1970-01-01 00:00:11,0,3.1,0,0.26,0,1,1.3,9.95,0.23,12.49,31.8,28.37,65.65,-9.75,0.57,16,9128,-48
12884,1970-01-01 00:00:12,0,3.1,0,0.26,0,1,1.3,9.95,0.23,12.47,31.8,28.34,63.66,-9.75,0.54,16,9128,-48
13884,1970-01-01 00:00:13,0,3.1,0,0.26,0,1,1.3,9.95,0.23,12.52,31.8,28.39,61.95,-9.75,0.52,16,9128,-48
18885,1970-01-01 00:00:18,0,3.1,0,0.26,0,1,1.3,9.95,0.23,12.52,31.8,28.43,55.93,-9.75,0.52,16,9128,-48
21052,1970-01-01 00:00:21,0,3.1,0,0.26,0,1,1.3,9.95,0.23,12.51,31.8,28.34,53.89,-9.75,0.52,16,9128,-48
22158,1970-01-01 00:00:22,0,3.1,0,0.84,0,1,1.3,9.95,0.23,12.48,31.8,28.43,53.03,-9.75,0.51,16,9128,-48
23258,1970-01-01 00:00:23,0,3.1,0,0.83,0,1,1.3,9.95,0.23,12.5,31.8,28.47,52.16,-9.75,0.51,16,9128,-48
24364,1970-01-01 00:00:24,0,3.1,0,0.83,0,1,1.3,9.95,0.23,12.52,31.8,28.43,51.41,-9.75,0.51,16,9128,-48
25364,1970-01-01 00:00:25,0,3.1,0,0.84,0,1,1.3,9.95,0.23,12.52,31.8,28.32,50.88,-9.75,0.51,16,9128,-48
26364,1970-01-01 00:00:26,0,3.1,0,0.82,0,1,1.3,9.95,0.23,12.5,31.8,28.34,50.13,-9.75,0.5,16,9128,-48
27364,1970-01-01 00:00:27,0,3.1,0,0.81,0,1,1.3,9.95,0.23,12.5,31.8,28.31,49.49,-9.75,0.49,16,9128,-48
28364,1970-01-01 00:00:28,0,3.1,0,0.83,0,1,1.3,9.95,0.23,12.51,31.8,28.34,49.09,-9.75,0.5,16,9128,-48
29364,1970-01-01 00:00:29,0,3.1,0,0.85,0,1,1.3,9.95,0.23,12.53,31.8,28.31,48.55,-9.74,0.51,16,9128,-48
30364,2018-06-29 18:46:54,0,3.1,0,0.83,0,1,1.3,9.95,0.23,12.5,31.8,28.31,48.05,-9.75,0.5,16,9128,-48
31364,2018-06-29 18:46:55,0,3.1,0,0.85,0,1,1.3,9.95,0.23,12.53,31.8,28.25,47.61,-9.75,0.5,16,9128,-48
32365,2018-06-29 18:46:56,0,3.1,0,0.85,0,1,1.3,9.95,0.23,12.53,31.8,28.34,47.16,-9.75,0.44,16,9128,-48
33365,2018-06-29 18:46:57,0,3.1,0,0.82,0,1,1.3,9.95,0.23,12.51,31.8,28.32,46.93,-9.75,0.44,16,9128,-48
34365,2018-06-29 18:46:58,0,3.1,0,0.83,0,1,1.3,9.95,0.23,12.51,31.8,28.29,46.45,-9.75,0.44,16,9128,-48
35412,2018-06-29 18:46:59,0,3.1,0,0.82,0,1,1.3,9.95,0.23,12.51,31.8,28.27,46.09,-9.75,0.44,16,9128,-48
36412,2018-06-29 18:47:00,0,3.1,0,0.83,0,1,1.3,9.95,0.23,12.51,31.8,28.27,45.76,-9.75,0.44,16,9128,-48
37412,2018-06-29 18:47:01,0,3.1,0,0.83,0,1,1.3,9.95,0.23,12.52,31.8,28.29,45.4,-9.75,0.44,16,9128,-48
38412,2018-06-29 18:47:02,0,3.1,0,0.83,0,1,1.3,9.95,0.23,12.49,31.8,28.27,45.02,-9.75,0.44,16,9128,-48
39412,2018-06-29 18:47:03,0,3.1,0,0.83,0,1,1.3,9.95,0.23,12.51,31.8,28.23,44.77,-9.75,0.44,16,9128,-48
40412,2018-06-29 18:47:04,0,3.1,0,0.83,0,1,1.3,9.95,0.23,12.53,31.8,28.29,44.55,-9.75,0.44,16,9128,-48
41412,2018-06-29 18:47:05,0,3.1,0,0.83,0,1,1.3,9.95,0.23,12.48,31.8,28.29,44.34,-9.75,0.44,16,9128,-48
42412,2018-06-29 18:47:06,0,3.1,0,0.85,0,1,1.3,9.95,0.23,12.51,31.8,28.34,44.01,-9.75,0.44,16,9128,-48
43412,2018-06-29 18:47:07,0,3.1,0,0.83,0,1,1.3,9.95,0.23,12.53,31.8,28.3,43.8,-9.75,0.44,16,9128,-48
44412,2018-06-29 18:47:08,0,3.1,0,0.84,0,1,1.3,9.95,0.23,12.52,31.8,28.31,43.69,-9.75,0.44,16,9128,-48
45412,2018-06-29 18:47:09,0,3.1,0,0.83,0,1,1.3,9.95,0.23,12.5,31.8,28.29,43.48,-9.75,0.44,16,9128,-48
46458,2018-06-29 18:47:10,0,3.1,0,0.83,0,1,1.3,9.95,0.23,12.51,31.8,28.37,43.26,-9.75,0.43,16,9128,-48
47564,2018-06-29 18:47:11,0,3.1,0,0.83,0,1,1.3,9.95,0.23,12.51,31.8,28.27,43.2,-9.75,0.44,16,9128,-48
