OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
4112,1970-01-01 00:00:04.112,8.98,9.13,0,0.28,0,1,1,999,0,12.38,38.72,39.3,75.21,-6,-0.16,1,10,0
5574,1970-01-01 00:00:05.574,8.88,12.76,0,0.27,1,1,1,999,0,12.29,38.8,39.4,73.48,-6,-0.23,7,10,0
5674,1970-01-01 00:00:05.674,8.92,12.99,21.45,0.26,1,1,1,999,0.01,10.78,38.8,39.4,73.48,-6.04,-0.23,7,7100,-20
5774,1970-01-01 00:00:05.774,8.95,13.22,853.83,0.26,1,1,1,999,0.01,11.55,38.8,39.4,73.48,-6,-0.21,7,7016.94,-35
5874,1970-01-01 00:00:05.874,8.94,13.52,1118.88,0.26,1,1,1,855.42,0.02,11.53,38.7,39.4,73.08,-6,-0.25,7,6838.18,-40
6074,1970-01-01 00:00:06.074,8.94,13.99,1244.01,0.28,0,1,1,536.68,0.03,12.24,38.7,39.4,73.08,-6,-0.17,5,6773.11,-42
6174,1970-01-01 00:00:06.174,8.95,14.22,1154.58,0.27,1,1,1,455.49,0.04,12.14,38.74,39.4,72.86,-6.06,-0.12,7,6819.62,-40
6274,1970-01-01 00:00:06.274,8.87,14.51,1114.39,0.26,1,1,1,398.79,0.04,11.52,38.74,39.4,72.86,-6.02,-0.24,7,6840.52,-40
6705,1970-01-01 00:00:06.705,8.82,15.57,1414.94,0.29,0,1,1,251.07,0.07,12.24,38.7,39.4,73.64,-6.01,-0.18,5,6756.8,-48
6905,1970-01-01 00:00:06.905,9.21,16.09,1578.93,0.29,0,1,1,223.62,0.09,12.28,38.7,39.4,73.64,-5.98,-0.15,5,6355.37,-53
7005,1970-01-01 00:00:07.005,9.04,16.33,1853.74,0.29,0,1,1,202.55,0.1,12.25,38.77,39.4,76.15,-6,-0.17,5,5479.25,-62
7105,1970-01-01 00:00:07.105,8.95,16.56,1869.74,0.29,0,1,1,195.1,0.1,12.27,38.77,39.4,76.15,-5.99,-0.18,5,5476.05,-62
7205,1970-01-01 00:00:07.205,8.88,16.79,1876.7,0.28,0,1,1,179.76,0.11,12.26,38.77,39.4,76.15,-6.01,-0.17,5,5474.66,-63
7305,1970-01-01 00:00:07.305,8.81,17.09,1866.77,0.27,0,1,1,167.55,0.12,12.29,38.84,39.4,81.59,-6.01,-0.16,5,5476.65,-62
7405,1970-01-01 00:00:07.405,8.76,17.32,1878.32,0.28,0,1,1,163.01,0.13,12.29,38.84,39.4,81.59,-5.99,-0.11,5,5474.34,-63
7833,1970-01-01 00:00:07.833,8.73,18.32,1955.07,0.29,0,1,1,134.54,0.16,12.26,38.73,39.4,85.2,-5.99,-0.15,5,5458.99,-68
7933,1970-01-01 00:00:07.933,8.72,18.61,2060.23,0.28,0,1,1,128.64,0.17,12.26,38.73,39.4,85.2,-6,-0.16,5,5437.95,-72
8033,1970-01-01 00:00:08.033,8.71,18.84,2259.89,0.28,0,1,1,123.06,0.18,12.29,38.73,39.4,85.2,-5.99,-0.16,5,5396.05,-75
8133,1970-01-01 00:00:08.133,8.63,19.08,2490.3,0.28,0,1,1,118.13,0.19,12.29,38.83,39.4,86.22,-6,-0.17,5,5303.88,-79
8233,1970-01-01 00:00:08.233,8.65,19.31,2577.98,0.27,0,1,1,113.64,0.2,12.26,38.83,39.4,86.22,-5.98,-0.15,5,5377.98,-81
8333,1970-01-01 00:00:08.333,8.66,19.54,2718.5,0.29,0,1,1,109.51,0.21,12.29,38.83,39.4,86.22,-5.99,-0.17,5,5518.5,-83
8433,1970-01-01 00:00:08.433,8.63,19.78,2735.48,0.29,0,1,1,105.71,0.22,12.27,38.71,39.4,90.16,-6.01,-0.17,5,5535.48,-84
8733,1970-01-01 00:00:08.733,8.63,20.48,2843.33,0.29,0,1,1,94.27,0.26,12.29,38.73,39.4,93.89,-6.02,-0.17,5,5512.67,-86
8964,1970-01-01 00:00:08.964,8.63,21.07,3176.28,0.31,0,1,1,86.72,0.29,12.27,38.72,39.4,96.34,-5.99,-0.13,5,5520.51,-92
9064,1970-01-01 00:00:09.064,8.62,21.3,3436.13,0.29,0,1,1,83.2,0.3,12.28,38.72,39.4,96.34,-5.99,-0.17,5,5698.9,-96
9164,1970-01-01 00:00:09.164,8.57,21.53,3728.33,0.28,0,1,1,80.05,0.32,12.27,38.72,39.4,96.34,-6,-0.18,5,5476,-102
9264,1970-01-01 00:00:09.264,8.62,21.77,3880.98,0.29,0,1,1,77.23,0.33,12.29,38.8,39.4,101.8,-6.01,-0.17,5,5528.59,-104
9874,1970-01-01 00:00:09.874,8.89,23.29,2317.14,0.28,0,1,1,67.24,0.41,12.32,38.8,39.4,121.78,-5.99,-0.15,5,5373.14,-76
10095,1970-01-01 00:00:10.095,8.9,23.82,2179.99,0.28,0,1,1,65.55,0.43,12.3,38.73,39.4,117.76,-5.99,-0.15,5,5414,-74
10195,1970-01-01 00:00:10.195,8.88,24.05,2502.03,0.27,0,1,1,64.7,0.44,12.3,38.73,39.4,117.76,-6,-0.12,5,5302.03,-80
10295,1970-01-01 00:00:10.295,8.86,24.34,2608.58,0.28,0,1,1,63.32,0.46,12.32,38.73,39.4,117.76,-5.99,-0.18,5,5408.58,-81
10395,1970-01-01 00:00:10.395,8.9,24.58,2516.36,0.3,0,1,1,62.57,0.47,12.27,38.73,39.4,114.47,-6,-0.17,5,5316.36,-80
10495,1970-01-01 00:00:10.495,8.88,24.81,2546.36,0.26,0,1,1,61.85,0.48,12.22,38.73,39.4,114.47,-5.98,-0.16,5,5346.37,-80
10695,1970-01-01 00:00:10.695,8.86,25.28,2509.78,0.29,0,1,1,60.5,0.5,12.3,38.73,39.4,115.63,-6.01,-0.2,5,5309.78,-80
10795,1970-01-01 00:00:10.795,8.89,25.57,2563.99,0.3,0,1,1,59.99,0.51,12.3,38.73,39.4,115.63,-6.01,-0.17,5,5363.99,-81
10895,1970-01-01 00:00:10.895,8.85,25.81,2642.07,0.28,0,1,1,59.36,0.52,12.3,38.78,39.4,114.45,-6,-0.15,5,5442.07,-82
11221,1970-01-01 00:00:11.221,8.83,26.57,3119.48,0.3,0,1,1,56.64,0.56,12.29,38.8,39.4,114.42,-6,-0.21,5,5497.79,-91
11321,1970-01-01 00:00:11.321,8.83,26.86,3348.68,0.28,0,1,1,55.72,0.57,12.29,38.8,39.4,114.42,-5.99,-0.14,5,5628.95,-95
11421,1970-01-01 00:00:11.421,8.88,27.09,3564.96,0.29,0,1,1,54.7,0.59,12.2,38.8,39.4,114.42,-5.98,-0.14,5,5672.05,-99
11521,1970-01-01 00:00:11.521,8.91,27.33,3777.98,0.29,0,1,1,53.77,0.6,12.29,38.66,39.4,117.93,-5.99,-0.16,5,5466.79,-103
11821,1970-01-01 00:00:11.821,9.08,28.09,3766.83,0.29,0,1,1,50.91,0.66,12.31,38.72,39.4,124.41,-6,-0.17,5,5460.1,-102
11921,1970-01-01 00:00:11.921,9.19,28.38,3916.07,0.29,0,1,1,50.27,0.67,12.3,38.72,39.4,124.41,-5.99,-0.2,5,5549.64,-105
12021,1970-01-01 00:00:12.021,9.22,28.62,4082.33,0.29,0,1,1,49.54,0.69,12.3,38.74,39.4,140.38,-6,-0.12,5,5600,-108
12121,1970-01-01 00:00:12.121,9.37,28.91,3748.83,0.28,0,1,1,48.95,0.7,12.28,38.74,39.4,140.38,-5.99,-0.14,5,5451.41,-102
12352,1970-01-01 00:00:12.352,9.53,29.49,4015.66,0.28,0,1,1,47.18,0.74,12.32,38.71,39.4,156.52,-6.02,-0.1,5,5600,-107
12452,1970-01-01 00:00:12.452,9.62,29.79,4092.63,0.27,0,1,1,46.67,0.76,12.3,38.71,39.4,156.52,-5.99,-0.19,5,5600,-108
12552,1970-01-01 00:00:12.552,9.72,30.02,4013.11,0.28,0,1,1,45.79,0.78,12.3,38.71,39.4,156.52,-6.01,-0.18,5,5600,-107
12652,1970-01-01 00:00:12.652,9.77,30.31,4034.83,0.29,0,1,1,45.33,0.79,12.26,38.73,39.4,173.42,-5.99,-0.17,5,5600,-107
12752,1970-01-01 00:00:12.752,9.88,30.6,4026.85,0.28,0,1,1,44.89,0.81,12.3,38.73,39.4,173.42,-6,-0.19,5,5600,-107
12852,1970-01-01 00:00:12.852,9.9,30.9,4183.52,0.28,0,1,1,44.19,0.83,12.32,38.73,39.4,173.42,-5.98,-0.16,5,5600,-110
12952,1970-01-01 00:00:12.952,9.95,31.13,4231.61,0.28,0,1,1,43.71,0.85,12.32,38.66,39.4,184.47,-6.02,-0.19,5,5600,-111
