OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
850769,2018-07-05 11:30:26.769,27.39,5281.6,2951.3,1.23,0,2,1,330.36,18.99,12.58,66.88,94.01,173.77,-9.75,-0.15,21,5480.52,-88
850877,2018-07-05 11:30:26.877,26.44,5282.42,2946.09,0.47,0,2,1,330.15,19.01,12.59,66.88,94.01,173.77,-9.75,-0.17,21,5478.43,-88
851393,2018-07-05 11:30:27.393,28.25,5286.46,3074.01,1.4,0,2,1,329.25,19.08,12.6,66.89,93.96,197.91,-9.75,-0.16,21,5500,-90
851493,2018-07-05 11:30:27.493,28.45,5287.22,3078.11,1.38,0,2,1,329.12,19.09,12.64,66.89,93.96,197.91,-9.75,-0.13,21,5500,-90
851693,2018-07-05 11:30:27.693,28.93,5288.86,3119.96,1.3,0,2,1,328.7,19.12,12.66,66.88,93.96,217.67,-9.75,-0.13,21,5500,-91
851793,2018-07-05 11:30:27.793,28.9,5289.68,3100.78,1.4,0,2,1,328.58,19.13,12.63,66.88,93.96,217.67,-9.75,-0.15,21,5500,-90
851893,2018-07-05 11:30:27.893,29.23,5290.5,3133.4,1.42,0,2,1,328.36,19.14,12.63,66.92,93.96,231.56,-9.75,-0.17,21,5500,-91
851993,2018-07-05 11:30:27.993,29.33,5291.32,3119.31,1.46,0,2,1,328.24,19.15,12.64,66.92,93.96,231.56,-9.75,-0.16,21,5500,-91
852093,2018-07-05 11:30:28.093,29.51,5292.14,3156.4,1.34,0,2,1,328.03,19.17,12.63,66.88,93.96,243.79,-9.75,-0.15,21,5500,-91
852193,2018-07-05 11:30:28.193,29.59,5292.96,3144.74,1.39,0,2,1,327.82,19.18,12.67,66.88,93.96,243.79,-9.75,-0.15,21,5500,-91
852518,2018-07-05 11:30:28.518,30.11,5295.71,3218.19,1.38,0,2,1,327.29,19.22,12.63,67.41,93.96,255.25,-9.75,-0.21,21,5500,-92
852618,2018-07-05 11:30:28.618,30.22,5296.53,3213.2,1.38,0,2,1,327.08,19.24,12.65,67.41,93.96,255.25,-9.75,-0.19,21,5500,-92
852718,2018-07-05 11:30:28.718,30.33,5297.4,3230.15,1.44,0,2,1,326.88,19.25,12.65,68.82,93.89,268.38,-9.75,-0.16,21,5500,-93
852818,2018-07-05 11:30:28.818,30.22,5298.22,3227.54,1.3,0,2,1,326.75,19.27,12.64,68.82,93.89,268.38,-9.75,-0.17,21,5500,-93
852918,2018-07-05 11:30:28.918,30.54,5299.1,3237.82,1.32,0,2,1,326.55,19.28,12.66,68.82,93.89,268.38,-9.75,-0.16,21,5500,-93
853218,2018-07-05 11:30:29.218,30.52,5301.62,3283.71,1.26,0,2,1,326.01,19.32,12.65,69.98,93.83,285.48,-9.75,-0.17,21,5500,-94
853318,2018-07-05 11:30:29.318,30.82,5302.49,3292.18,1.26,0,2,1,325.81,19.34,12.62,69.98,93.83,285.48,-9.75,-0.15,21,5500,-94
853549,2018-07-05 11:30:29.549,31,5304.48,3321.52,1.25,0,2,1,325.42,19.37,12.67,70.05,93.78,292.65,-9.75,-0.14,21,5500,-94
853649,2018-07-05 11:30:29.649,30.84,5305.36,3300.78,1.28,0,2,1,325.21,19.38,12.65,70.05,93.78,292.65,-9.74,-0.18,21,5500,-94
853749,2018-07-05 11:30:29.749,31.26,5306.24,3337.13,1.35,0,2,1,325.01,19.4,12.63,70.05,93.78,292.65,-9.75,-0.18,21,5500,-95
853849,2018-07-05 11:30:29.849,31.18,5307.06,3318.58,1.32,0,2,1,324.8,19.41,12.65,69.93,93.84,301.77,-9.75,-0.13,21,5500,-94
853949,2018-07-05 11:30:29.949,31.44,5308,3354.39,1.32,0,2,1,324.69,19.42,12.68,69.93,93.84,301.77,-9.75,-0.18,21,5500,-95
854049,2018-07-05 11:30:30.049,31.41,5308.81,3350.65,1.33,0,2,1,324.49,19.44,12.65,69.93,93.84,301.77,-9.75,-0.18,21,5500,-95
