OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
1087,1970-01-01 00:00:01.087,0,0,0,0.38,0,1,1,0,0,13.04,38.71,38.58,36.62,0,3.62,17,10,0
2174,1970-01-01 00:00:02.174,0,0,0,0.39,0,1,1,0,0,13.04,38.76,38.59,36.74,0,3.62,17,10,0
3261,1970-01-01 00:00:03.261,0,0,0,0.39,0,1,1,0,0,13.07,38.83,38.63,36.68,0,3.59,17,10,0
4261,1970-01-01 00:00:04.261,0,0,0,0.39,0,1,1,0,0,13.03,38.78,38.73,36.72,0,3.61,17,10,0
5261,1970-01-01 00:00:05.261,0,0,0,0.39,0,1,1,0,0,13.06,38.85,38.7,36.73,0,3.6,17,10,0
6261,1970-01-01 00:00:06.261,0,0,0,0.39,0,1,1,0,0,13.06,38.85,38.73,36.74,0,3.64,17,10,0
7261,1970-01-01 00:00:07.261,0,0,0,0.39,0,1,1,0,0,13.06,38.73,38.63,36.67,0,3.62,17,10,0
8261,1970-01-01 00:00:08.261,0,0,0,0.39,0,1,1,0,0,13.05,38.74,38.73,36.67,0,3.64,17,10,0
9261,1970-01-01 00:00:09.261,0,0,0,0.39,0,1,1,0,0,13.04,38.78,38.62,36.79,0,3.66,17,10,0
10261,1970-01-01 00:00:10.261,0,0,0,0.39,0,1,1,0,0,13.06,38.83,38.71,36.77,0,3.66,17,10,0
11261,1970-01-01 00:00:11.261,0,0,0,0.39,0,1,1,0,0,13.05,38.77,38.73,36.8,0,3.65,17,10,0
12261,1970-01-01 00:00:12.261,0,0,0,0.39,0,1,1,0,0,13.05,38.78,38.67,36.8,0,3.7,17,10,0
13261,1970-01-01 00:00:13.261,0,0,0,0.39,0,1,1,0,0,13.05,38.83,38.74,36.72,0,3.69,17,10,0
14261,1970-01-01 00:00:14.261,0,0,0,0.39,0,1,1,0,0,13.02,38.8,38.71,36.77,0,3.69,17,10,0
15261,1970-01-01 00:00:15.261,0,0,0,0.38,0,1,1,0,0,13.04,38.87,38.66,36.75,0,3.71,17,10,0
15740,1970-01-01 00:00:15.740,0,0,0,0.39,0,0,1,0,0,13.03,38.78,38.62,36.81,0,3.71,17,10,0
15840,1970-01-01 00:00:15.840,0,0,0,0.37,1,0,1,0,0,10.94,38.78,38.62,36.81,0,3.69,7,10,0
15940,1970-01-01 00:00:15.940,0,0,7.57,0.37,1,0,1,0,0.01,11.61,38.78,38.62,36.81,0,3.65,7,8000,-20
16040,1970-01-01 00:00:16.040,0,0,815.09,0.36,1,0,1,0,0.01,11.53,38.8,38.73,36.77,0,3.67,7,8000,-34
16140,1970-01-01 00:00:16.140,0,0,979.09,0.37,1,0,1,0,0.02,12.28,38.8,38.73,36.77,0,3.68,7,8000,-37
16316,1970-01-01 00:00:16.316,0,0,1027.85,0.36,1,0,1,0,0.03,12.11,38.8,38.73,36.65,0,3.7,7,8000,-38
16416,1970-01-01 00:00:16.416,0,0,1039.76,0.36,1,0,1,0,0.04,11.96,38.8,38.73,36.65,0,3.66,7,8000,-38
16516,1970-01-01 00:00:16.516,0,0,1046.14,0.36,1,0,1,0,0.04,11.79,38.8,38.73,36.65,0,3.68,7,8000,-38
16616,1970-01-01 00:00:16.616,0,0,1044.84,0.37,1,0,1,0,0.05,12.35,38.78,38.73,36.1,0,3.68,7,8000,-38
16716,1970-01-01 00:00:16.716,0,0,1046.62,0.37,1,0,1,0,0.06,12.29,38.78,38.73,36.1,0,3.67,7,8000,-38
16816,1970-01-01 00:00:16.816,0,0,1047.58,0.36,1,0,1,0,0.06,12.28,38.78,38.73,36.1,0,3.67,7,8000,-38
16916,1970-01-01 00:00:16.916,0,0,1047.58,0.37,1,0,1,0,0.06,12.16,38.82,38.73,35.7,0,3.67,7,8000,-38
17016,1970-01-01 00:00:17.016,0,0,1044.67,0.36,1,0,1,0,0.07,12.12,38.82,38.73,35.7,0,3.68,7,8000,-38
17116,1970-01-01 00:00:17.116,0,0,1041.87,0.37,1,0,1,0,0.08,12.02,38.76,38.73,35.33,0,3.67,7,8000,-38
17216,1970-01-01 00:00:17.216,0,0,1035.92,0.36,1,0,1,0,0.08,11.72,38.76,38.73,35.33,0,3.68,7,8000,-38
17316,1970-01-01 00:00:17.316,0,0,1042.39,0.37,1,0,1,0,0.09,12.1,38.76,38.73,35.33,0,3.68,7,8000,-38
17416,1970-01-01 00:00:17.416,0,0,1035.98,0.37,1,0,1,0,0.1,11.68,38.83,38.73,34.99,0,3.66,7,8000,-38
17516,1970-01-01 00:00:17.516,0,0,1037.06,0.36,1,0,1,0,0.11,12.24,38.83,38.73,34.99,0,3.67,7,8000,-38
17616,1970-01-01 00:00:17.616,0,0,1037.06,0.37,1,0,1,0,0.11,12.19,38.83,38.73,34.99,0,3.67,7,8000,-38
17716,1970-01-01 00:00:17.716,0,0,1031.31,0.37,1,0,1,0,0.11,12.09,38.8,38.73,34.45,0,3.68,7,8000,-38
17816,1970-01-01 00:00:17.816,0,0,1040.13,0.36,1,0,1,0,0.12,11.98,38.8,38.73,34.45,0,3.68,7,8000,-38
17916,1970-01-01 00:00:17.916,0,0,1033.15,0.36,1,0,1,0,0.13,11.81,38.8,38.73,34.22,0,3.67,7,8000,-38
18016,1970-01-01 00:00:18.016,0,0,1033.04,0.36,1,0,1,0,0.13,11.61,38.8,38.73,34.22,0,3.65,7,8000,-38
18116,1970-01-01 00:00:18.116,0,0,1035.22,0.37,1,0,1,0,0.14,12.28,38.8,38.73,34.22,0,3.66,7,8000,-38
18216,1970-01-01 00:00:18.216,0,0,1029.36,0.37,1,0,1,0,0.15,12.22,38.8,38.73,33.84,0,3.68,7,8000,-38
18316,1970-01-01 00:00:18.316,0,0,1029.36,0.36,1,0,1,0,0.15,12.16,38.8,38.73,33.84,0,3.66,7,8000,-38
18516,1970-01-01 00:00:18.516,0,0,1025.13,0.37,1,0,1,0,0.16,12.08,38.82,38.73,33.66,0,3.66,7,8000,-38
18616,1970-01-01 00:00:18.616,0,0,1029.22,0.36,1,0,1,0,0.17,11.85,38.82,38.73,33.66,0,3.67,7,8000,-38
18716,1970-01-01 00:00:18.716,0,0,1021.25,0.36,1,0,1,0,0.18,11.81,38.82,38.73,33.66,0,3.69,7,8000,-38
18816,1970-01-01 00:00:18.816,0,0,1031.62,0.37,1,0,1,0,0.18,12.24,38.77,38.73,33.25,0,3.67,7,8000,-38
18916,1970-01-01 00:00:18.916,0,0,1025.32,0.37,1,0,1,0,0.19,12.2,38.77,38.73,33.25,0,3.66,7,8000,-38
19016,1970-01-01 00:00:19.016,0,0,1025.32,0.37,1,0,1,0,0.19,12.16,38.83,38.73,32.96,0,3.66,7,8000,-38
19116,1970-01-01 00:00:19.116,0,0,1025.73,0.37,1,0,1.09,0,0.2,12.01,38.83,38.73,32.96,0,3.68,7,8000,-38
19216,1970-01-01 00:00:19.216,0,0,1025.14,0.37,1,0,1.34,0,0.21,11.87,38.83,38.73,32.96,0,3.66,7,8752,-38
19316,1970-01-01 00:00:19.316,0,0,1025.97,0.36,1,0,1.09,0,0.21,11.78,38.73,38.73,32.74,0,3.68,7,8744,-38
19416,1970-01-01 00:00:19.416,0,0,1024.17,0.36,1,0,1.09,0,0.22,11.59,38.73,38.73,32.74,0,3.65,7,8744,-38
19616,1970-01-01 00:00:19.616,0,0,1024.1,0.37,1,0,1.09,0,0.24,12.24,38.82,38.73,32.56,0,3.68,7,11976,-38
19716,1970-01-01 00:00:19.716,0,0,1024.1,0.36,1,0,1.09,0,0.24,12.11,38.82,38.73,32.56,0,3.67,7,11976,-38
19816,1970-01-01 00:00:19.816,0,0,1018.54,0.36,1,0,1.56,0,0.25,11.99,38.82,38.73,32.56,0,3.68,7,8744,-38
19916,1970-01-01 00:00:19.916,0,0,1025.66,0.37,1,0,1.56,0,0.26,11.87,38.8,38.73,32.24,0,3.67,7,12512,-38
20016,1970-01-01 00:00:20.016,0,0,1021.67,0.36,1,0,1.67,0,0.27,11.65,38.8,38.73,32.24,0,3.67,7,13376,-38
20116,1970-01-01 00:00:20.116,0,0,1020.42,0.36,1,0,1.74,0,0.28,11.74,38.85,38.73,32.03,0,3.66,7,13912,-38
