OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
3209,1970-01-01 00:00:03,12.24,10.12,0,0.29,0,1,1,999,0,12.45,36.04,43.06,121.53,0,-0.16,17,10,0
4517,1970-01-01 00:00:04,13.89,14.92,0,0.29,0,1,1,999,0,12.4,35.96,43.19,119.63,0,-0.15,21,10,0
4817,1970-01-01 00:00:04,14.2,16.09,25.28,0.27,1,1,1,999,0.01,10.91,35.98,43.09,119.25,0,-0.2,23,7100,-20
4917,1970-01-01 00:00:04,14.21,16.5,1069.44,0.27,1,1,1,999,0.01,11.54,35.98,43.09,119.25,0,-0.16,23,6863.89,-39
5017,1970-01-01 00:00:05,14.49,16.91,1574.47,0.27,0,1,1,824.39,0.02,12.2,36.04,43.09,118.73,0,-0.15,21,6377.64,-53
5117,1970-01-01 00:00:05,14.41,17.32,1594.79,0.26,0,1,1,684.2,0.03,12.27,36.04,43.09,118.73,0,-0.16,21,6276.05,-53
5217,1970-01-01 00:00:05,14.66,17.73,1679.31,0.29,0,1,1,594.19,0.04,12.29,36.07,43.09,124.56,0,-0.16,21,5853.46,-55
5317,1970-01-01 00:00:05,14.58,18.14,1508.31,0.28,0,1,1,457.89,0.05,12.23,36.07,43.09,124.56,0,-0.18,21,6708.43,-52
5545,1970-01-01 00:00:05,15,19.14,1395.04,0.27,0,1,1,383.85,0.06,12.24,35.93,43.09,128.75,0,-0.22,21,6758.4,-47
5645,1970-01-01 00:00:05,14.83,19.54,1421.36,0.29,0,1,1,355.57,0.07,12.31,35.93,43.09,128.75,0,-0.15,21,6756.29,-48
5745,1970-01-01 00:00:05,15.15,19.95,1405.89,0.27,0,1,1,306.03,0.08,12.28,35.93,43.09,128.75,0,-0.18,21,6757.53,-48
5845,1970-01-01 00:00:05,15.05,20.36,1385.94,0.26,0,1,1,289.58,0.08,12.29,35.91,43.09,128.2,0,-0.14,21,6759.13,-46
5945,1970-01-01 00:00:05,15.34,20.77,1470.19,0.27,0,1,1,275.37,0.09,12.32,35.91,43.09,128.2,0,-0.13,21,6752.38,-50
6045,1970-01-01 00:00:06,15.36,21.24,1615.99,0.28,0,1,1,264.96,0.1,12.29,35.91,43.09,128.2,0,-0.16,21,6170.06,-54
6345,1970-01-01 00:00:06,15.67,22.53,1969.09,0.28,0,1,1,221.92,0.12,12.3,35.95,43.09,129.52,0,-0.15,21,5456.18,-68
6445,1970-01-01 00:00:06,15.69,23,1836.58,0.28,0,1,1,208.93,0.13,12.28,35.95,43.09,129.52,0,-0.12,21,5482.69,-61
6666,1970-01-01 00:00:06,15.81,23.93,1911.56,0.28,0,1,1,194.74,0.15,12.3,35.91,43.09,130.16,0,-0.15,21,5467.69,-65
6766,1970-01-01 00:00:06,15.88,24.4,1985.9,0.28,0,1,1,185.66,0.16,12.29,35.91,43.09,130.16,0,-0.16,21,5452.82,-69
7066,1970-01-01 00:00:07,16.2,25.69,2072.75,0.28,0,1,1,168.21,0.18,12.32,35.95,43.09,129.41,0,-0.15,21,5435.45,-72
7166,1970-01-01 00:00:07,16.17,26.16,1994.15,0.27,0,1,1,162.22,0.19,12.3,35.95,43.09,129.41,0,-0.19,21,5451.17,-69
7266,1970-01-01 00:00:07,16.22,26.63,2033.76,0.29,0,1,1,160.88,0.2,12.26,35.88,43.09,129.25,0,-0.18,21,5443.25,-71
7466,1970-01-01 00:00:07,16.21,27.5,2196.11,0.28,0,1,1,150.72,0.22,12.31,35.95,43.09,128.73,0,-0.14,21,5410.78,-74
7566,1970-01-01 00:00:07,16.23,27.97,2342.51,0.28,0,1,1,146.53,0.23,12.24,35.95,43.09,128.73,0,-0.15,21,5362.99,-77
7784,1970-01-01 00:00:07,16.38,28.97,2761.99,0.27,0,1,1,136.46,0.25,12.32,35.95,43.09,129.38,0,-0.14,21,5545.21,-84
7884,1970-01-01 00:00:07,16.34,29.43,2717.76,0.29,0,1,1,133.26,0.26,12.26,35.95,43.09,129.38,0,-0.16,21,5517.76,-83
