OnTime_(ms),Time_(UTC),Speed_(km/h),Distance_(m),RPM,Lambda,Starter,Gear,Fuel_correction,Fuel_consumption_(km/l),Fuel_consumed_(g),Battery_voltage_(V),Oil_temperature_(C),Water_temperature_(C),Exhaust_temperature_(C), Air_Temperature_(C), Brake_front_(bar),Brake_rear_(bar),ecu_state, injection_duration_(us), injection_angle, burning, tuning_state
781.00,1970-00-00 00:00:00.781,0.00,0.00,0.00,0.80,0.00,0.00,1.00,0.00,0.00,12.21,0.00,0.00,0.00,0.00,-0.29,-0.03,17.00,10.00,0.00,0.00,0.00
2261.00,1970-01-01 00:00:02.261,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.21,67.44,93.35,-154.94,32.09,-0.29,-0.03,17.00,10.00,0.00,0.00,0.00
2361.00,1970-01-01 00:00:02.361,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.24,67.44,93.35,-154.94,32.09,-0.30,-0.02,17.00,10.00,0.00,0.00,0.00
2461.00,1970-01-01 00:00:02.461,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.17,67.44,93.35,-154.94,32.09,-0.26,-0.02,17.00,10.00,0.00,0.00,0.00
2561.00,1970-01-01 00:00:02.561,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.23,67.32,93.28,-156.48,32.09,-0.29,-0.02,17.00,10.00,0.00,0.00,0.00
2661.00,1970-01-01 00:00:02.661,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.23,67.32,93.28,-156.48,31.94,-0.26,-0.03,17.00,10.00,0.00,0.00,0.00
2761.00,1970-01-01 00:00:02.761,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.21,67.32,93.25,-156.48,31.94,-0.30,-0.02,17.00,10.00,0.00,0.00,0.00
2861.00,1970-01-01 00:00:02.861,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.23,67.34,93.25,-156.78,31.94,-0.29,-0.03,17.00,10.00,0.00,0.00,0.00
2961.00,1970-01-01 00:00:02.961,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.19,67.34,93.25,-156.78,31.94,-0.31,-0.02,17.00,10.00,0.00,0.00,0.00
3061.00,1970-01-01 00:00:03.061,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.23,67.36,93.32,-156.94,31.94,-0.30,-0.03,17.00,10.00,0.00,0.00,0.00
3161.00,1970-01-01 00:00:03.161,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.20,67.36,93.32,-156.94,31.94,-0.28,-0.03,17.00,10.00,0.00,0.00,0.00
3261.00,1970-01-01 00:00:03.261,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.20,67.36,93.30,-156.94,31.94,-0.32,-0.03,17.00,10.00,0.00,0.00,0.00
3361.00,1970-01-01 00:00:03.361,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.24,67.34,93.30,-157.20,31.94,-0.30,-0.03,17.00,10.00,0.00,0.00,0.00
3461.00,1970-01-01 00:00:03.461,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.17,67.34,93.30,-157.20,31.91,-0.29,-0.03,17.00,10.00,0.00,0.00,0.00
3561.00,1970-01-01 00:00:03.561,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.21,67.34,93.35,-157.45,31.91,-0.30,-0.04,17.00,10.00,0.00,0.00,0.00
3661.00,1970-01-01 00:00:03.661,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.20,67.34,93.35,-157.45,31.91,-0.27,-0.03,17.00,10.00,0.00,0.00,0.00
3761.00,1970-01-01 00:00:03.761,0.00,0.00,0.00,0.82,1.00,1.00,1.00,0.00,0.00,7.83,67.34,93.28,-157.45,31.91,-0.34,0.03,23.00,10.00,0.00,1.00,0.00
3861.00,1970-01-01 00:00:03.861,0.00,0.00,0.00,0.82,1.00,1.00,1.00,0.00,0.00,8.30,67.34,93.28,-157.59,31.98,-0.28,-0.03,23.00,10.00,0.00,1.00,0.00
3961.00,1970-01-01 00:00:03.961,0.00,0.00,0.00,0.81,1.00,1.00,1.00,0.00,0.00,10.77,67.34,93.28,-157.59,31.98,-0.34,-0.08,23.00,10.00,0.00,1.00,0.00
4061.00,1970-01-01 00:00:04.061,0.00,0.00,30.06,0.81,1.00,1.00,1.00,0.00,nan,10.35,67.34,93.30,-157.59,31.98,-0.34,-0.07,23.00,nan,-20.00,1.00,0.00
4161.00,1970-01-01 00:00:04.161,0.00,0.00,849.17,0.81,1.00,1.00,1.00,0.00,nan,11.46,67.34,93.30,-157.94,31.98,-0.32,-0.07,23.00,nan,-35.00,1.00,0.00
4261.00,1970-01-01 00:00:04.261,0.00,0.00,849.17,0.82,0.00,1.00,1.00,0.00,nan,11.21,67.34,93.23,-157.94,31.91,-0.34,-0.03,17.00,nan,-35.00,0.00,0.00
4361.00,1970-01-01 00:00:04.361,0.00,0.00,913.07,0.81,1.00,1.00,1.00,0.00,nan,10.98,67.41,93.23,-157.11,31.91,-0.31,-0.07,23.00,nan,-36.00,1.00,0.00
4461.00,1970-01-01 00:00:04.461,0.00,0.00,949.18,0.82,1.00,1.00,1.00,0.00,nan,10.77,67.41,93.23,-157.11,31.91,-0.32,-0.07,23.00,nan,-37.00,1.00,0.00
4561.00,1970-01-01 00:00:04.561,0.00,0.00,949.93,0.80,1.00,1.00,1.00,0.00,nan,10.36,67.41,93.33,-157.11,31.91,-0.21,-0.07,23.00,nan,-37.00,1.00,0.00
4661.00,1970-01-01 00:00:04.661,0.00,0.00,954.28,0.81,1.00,1.00,1.00,0.00,nan,11.25,67.38,93.33,-155.11,32.05,-0.28,-0.07,23.00,nan,-37.00,1.00,0.00
4761.00,1970-01-01 00:00:04.761,0.00,0.00,954.28,0.80,1.00,1.00,1.00,0.00,nan,11.12,67.38,93.27,-155.11,32.05,-0.28,-0.08,23.00,nan,-37.00,1.00,0.00
4861.00,1970-01-01 00:00:04.861,0.00,0.00,943.82,0.80,1.00,1.00,1.00,0.00,nan,10.91,67.34,93.27,-152.55,32.05,-0.33,-0.08,23.00,nan,-36.00,1.00,0.00
4961.00,1970-01-01 00:00:04.961,0.00,0.00,949.71,0.80,1.00,1.00,1.00,0.00,nan,10.66,67.34,93.27,-152.55,32.05,-0.27,-0.07,23.00,nan,-37.00,1.00,0.00
5061.00,1970-01-01 00:00:05.061,0.00,0.00,948.68,0.82,0.00,1.00,1.00,0.00,nan,10.83,67.34,93.23,-152.55,32.00,-0.18,0.00,21.00,nan,-37.00,1.00,0.00
5161.00,1970-01-01 00:00:05.161,0.00,0.00,952.96,0.81,1.00,1.00,1.00,0.00,nan,11.21,67.45,93.23,-150.32,32.00,-0.31,-0.07,23.00,nan,-37.00,1.00,0.00
5261.00,1970-01-01 00:00:05.261,0.00,0.00,952.96,0.81,1.00,1.00,1.00,0.00,nan,11.09,67.45,93.26,-150.32,32.00,-0.32,-0.07,23.00,nan,-37.00,1.00,0.00
5361.00,1970-01-01 00:00:05.361,0.00,0.00,946.45,0.81,1.00,1.00,1.00,0.00,nan,10.85,67.45,93.26,-150.32,32.00,-0.32,-0.07,23.00,nan,-37.00,1.00,0.00
5461.00,1970-01-01 00:00:05.461,0.00,0.00,949.87,0.82,1.00,1.00,1.00,0.00,nan,10.57,67.30,93.26,-147.98,32.12,-0.29,-0.06,23.00,nan,-37.00,1.00,0.00
5561.00,1970-01-01 00:00:05.561,0.00,0.00,950.68,0.81,1.00,1.00,1.00,0.00,nan,11.06,67.30,93.28,-147.98,32.12,-0.26,-0.05,23.00,nan,-37.00,1.00,0.00
5661.00,1970-01-01 00:00:05.661,0.00,0.00,951.20,0.82,0.00,1.00,1.00,0.00,nan,11.98,67.20,93.28,-145.92,32.12,-0.29,-0.02,17.00,nan,-37.00,0.00,0.00
5761.00,1970-01-01 00:00:05.761,0.00,0.00,951.20,0.80,0.00,1.00,1.00,0.00,nan,12.07,67.20,93.19,-145.92,32.12,-0.30,-0.02,17.00,nan,-37.00,0.00,0.00
5861.00,1970-01-01 00:00:05.861,0.00,0.00,788.39,0.82,0.00,1.00,1.00,0.00,nan,12.05,67.20,93.19,-145.92,32.11,-0.30,-0.03,17.00,nan,-34.00,0.00,0.00
5961.00,1970-01-01 00:00:05.961,0.00,0.00,788.39,0.80,0.00,1.00,1.00,0.00,nan,12.08,67.03,93.19,-143.80,32.11,-0.30,-0.02,17.00,nan,-34.00,0.00,0.00
6061.00,1970-01-01 00:00:06.061,0.00,0.00,6538.80,0.80,0.00,1.00,1.00,0.00,nan,12.09,67.03,93.26,-143.80,32.11,-0.27,-0.03,17.00,0.05,-306.00,0.00,0.00
6161.00,1970-01-01 00:00:06.161,0.00,0.00,6538.80,0.80,0.00,1.00,1.00,0.00,nan,12.08,66.97,93.26,-142.35,32.11,-0.29,-0.02,17.00,0.05,-306.00,0.00,0.00
6261.00,1970-01-01 00:00:06.261,0.00,0.00,6538.80,0.81,0.00,1.00,1.00,0.00,nan,12.13,66.97,93.26,-142.35,32.14,-0.29,-0.02,17.00,0.05,-306.00,0.00,0.00
6361.00,1970-01-01 00:00:06.361,0.00,0.00,6538.80,0.82,0.00,1.00,1.00,0.00,nan,12.09,66.97,93.26,-142.35,32.14,-0.28,-0.02,17.00,0.05,-306.00,0.00,0.00
6461.00,1970-01-01 00:00:06.461,0.00,0.00,6538.80,0.82,0.00,1.00,1.00,0.00,nan,12.13,66.78,93.26,-142.16,32.14,-0.30,-0.02,17.00,0.05,-306.00,0.00,0.00
6561.00,1970-01-01 00:00:06.561,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,nan,12.11,66.78,93.23,-142.16,32.14,-0.29,-0.02,17.00,0.05,-306.00,0.00,0.00
6661.00,1970-01-01 00:00:06.661,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,nan,12.11,66.78,93.23,-142.16,32.12,-0.31,-0.02,17.00,0.05,-306.00,0.00,0.00
6761.00,1970-01-01 00:00:06.761,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,nan,12.14,66.70,93.27,-142.61,32.12,-0.27,-0.02,17.00,0.05,-306.00,0.00,0.00
6861.00,1970-01-01 00:00:06.861,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,nan,12.11,66.70,93.27,-142.61,32.12,-0.30,-0.02,17.00,0.05,-306.00,0.00,0.00
6961.00,1970-01-01 00:00:06.961,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,nan,12.16,66.68,93.27,-142.91,32.12,-0.30,-0.02,17.00,0.05,-306.00,0.00,0.00
7061.00,1970-01-01 00:00:07.061,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,nan,12.13,66.68,93.27,-142.91,32.13,-0.29,-0.02,17.00,0.05,-306.00,0.00,0.00
7161.00,1970-01-01 00:00:07.161,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,nan,12.15,66.68,93.27,-142.91,32.13,-0.31,-0.03,17.00,0.05,-306.00,0.00,0.00
7261.00,1970-01-01 00:00:07.261,0.00,0.00,0.00,0.80,1.00,1.00,1.00,0.00,nan,8.95,66.54,93.21,-143.16,32.13,-0.31,-0.07,23.00,0.05,-306.00,1.00,0.00
7361.00,1970-01-01 00:00:07.361,0.00,0.00,0.00,0.80,1.00,1.00,1.00,0.00,nan,6.95,66.54,93.21,-143.16,32.13,-0.33,-0.15,23.00,0.05,-306.00,1.00,0.00
7461.00,1970-01-01 00:00:07.461,0.00,0.00,0.00,0.81,1.00,1.00,1.00,0.00,nan,7.13,66.45,93.21,-143.60,32.16,-0.33,-0.11,21.00,0.05,-306.00,1.00,0.00
7561.00,1970-01-01 00:00:07.561,0.00,0.00,0.00,0.81,1.00,1.00,1.00,0.00,nan,9.68,66.45,93.18,-143.60,32.16,-0.35,-0.06,23.00,0.05,-306.00,1.00,0.00
7661.00,1970-01-01 00:00:07.661,0.00,0.00,0.00,0.81,1.00,1.00,1.00,0.00,nan,10.59,66.45,93.18,-143.60,32.16,-0.28,-0.07,23.00,0.05,-306.00,1.00,0.00
7761.00,1970-01-01 00:00:07.761,0.00,0.00,73.38,0.81,1.00,1.00,1.00,0.00,nan,10.67,66.41,93.20,-143.95,32.16,-0.32,-0.06,23.00,nan,-21.00,1.00,0.00
7861.00,1970-01-01 00:00:07.861,0.00,0.00,801.72,0.81,1.00,1.00,1.00,0.00,nan,10.11,66.41,93.20,-143.95,32.16,-0.20,-0.08,23.00,nan,-34.00,1.00,0.00
7961.00,1970-01-01 00:00:07.961,0.00,0.00,886.39,0.81,1.00,1.00,1.00,0.00,nan,11.21,66.41,93.20,-143.95,32.16,-0.30,-0.07,23.00,nan,-35.00,1.00,0.00
8061.00,1970-01-01 00:00:08.061,0.00,0.00,886.39,0.81,1.00,1.00,1.00,0.00,nan,11.03,66.42,93.20,-144.08,32.16,-0.32,-0.07,23.00,nan,-35.00,1.00,0.00
8161.00,1970-01-01 00:00:08.161,0.00,0.00,924.35,0.81,1.00,1.00,1.00,0.00,nan,10.89,66.42,93.20,-144.08,32.16,-0.31,-0.08,23.00,nan,-36.00,1.00,0.00
8261.00,1970-01-01 00:00:08.261,0.00,0.00,946.65,0.82,1.00,1.00,1.00,0.00,nan,10.63,66.38,93.23,-142.75,32.16,-0.32,-0.05,23.00,nan,-37.00,1.00,0.00
8361.00,1970-01-01 00:00:08.361,0.00,0.00,953.63,0.80,1.00,1.00,1.00,0.00,nan,11.50,66.38,93.23,-142.75,32.16,-0.29,-0.10,23.00,nan,-37.00,1.00,0.00
8461.00,1970-01-01 00:00:08.461,0.00,0.00,950.82,0.80,1.00,1.00,1.00,0.00,nan,11.19,66.38,93.23,-142.75,32.16,-0.26,-0.07,23.00,nan,-37.00,1.00,0.00
8561.00,1970-01-01 00:00:08.561,0.00,0.00,950.82,0.80,1.00,1.00,1.00,0.00,nan,11.04,66.33,93.19,-140.86,32.16,-0.33,-0.08,23.00,nan,-37.00,1.00,0.00
