OnTime_(ms),Time_(UTC),Speed_(km/h),Distance_(m),RPM,Lambda,Starter,Gear,Fuel_correction,Fuel_consumption_(km/l),Fuel_consumed_(g),Battery_voltage_(V),Oil_temperature_(C),Water_temperature_(C),Exhaust_temperature_(C), Air_Temperature_(C), Brake_front_(bar),Brake_rear_(bar),ecu_state, injection_duration_(us), injection_angle, burning, tuning_state
932.00,1970-00-00 00:00:00.932,0.00,0.00,0.00,0.80,0.00,0.00,1.00,0.00,0.00,13.11,0.00,0.00,0.00,0.00,-0.02,0.09,17.00,10.00,0.00,0.00,0.00
2908.00,1970-01-01 00:00:02.908,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.11,24.19,24.27,26.30,25.43,-0.04,0.09,17.00,10.00,0.00,0.00,0.00
3008.00,1970-01-01 00:00:03.008,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.00,24.19,24.27,26.30,25.43,0.05,0.06,17.00,10.00,0.00,0.00,0.00
3108.00,1970-01-01 00:00:03.108,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.92,24.19,24.27,26.30,25.43,-0.07,0.06,17.00,10.00,0.00,0.00,0.00
3208.00,1970-01-01 00:00:03.208,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.85,24.13,24.27,26.27,25.43,-0.02,0.06,17.00,10.00,0.00,0.00,0.00
3308.00,1970-01-01 00:00:03.308,0.00,0.00,0.00,0.86,0.00,1.00,1.00,0.00,0.00,12.97,24.13,24.27,26.27,25.59,-0.01,0.07,17.00,10.00,0.00,0.00,0.00
3408.00,1970-01-01 00:00:03.408,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.87,24.13,24.27,26.27,25.59,-0.04,0.06,17.00,10.00,0.00,0.00,0.00
3508.00,1970-01-01 00:00:03.508,0.00,0.00,0.00,0.86,0.00,1.00,1.00,0.00,0.00,12.90,24.19,24.38,26.23,25.59,0.03,0.07,17.00,10.00,0.00,0.00,0.00
3608.00,1970-01-01 00:00:03.608,0.00,0.00,0.00,0.86,0.00,1.00,1.00,0.00,0.00,12.84,24.19,24.38,26.23,25.59,-0.11,0.08,17.00,10.00,0.00,0.00,0.00
3708.00,1970-01-01 00:00:03.708,0.00,0.00,0.00,0.86,0.00,1.00,1.00,0.00,0.00,12.81,24.22,24.27,26.32,25.52,0.01,0.07,17.00,10.00,0.00,0.00,0.00
3808.00,1970-01-01 00:00:03.808,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.97,24.22,24.27,26.32,25.52,-0.03,0.08,17.00,10.00,0.00,0.00,0.00
3908.00,1970-01-01 00:00:03.908,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.94,24.22,24.27,26.32,25.52,-0.05,0.08,17.00,10.00,0.00,0.00,0.00
4008.00,1970-01-01 00:00:04.008,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.98,24.25,24.30,26.32,25.52,-0.00,0.08,17.00,10.00,0.00,0.00,0.00
