time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
1018,1750,0,0,0,0,0,0,0,0,0,0,0,0,53,6,0,0
1160,2000,0,0,0,0,0,0,0,0,0,0,0,0,53,6,0,0
1290,2250,0,0,0,0,0,0,0,0,0,0,0,0,53,6,0,0
1439,2500,0,0,0,0,0,0,0,0,0,0,0,0,53,6,0,0
1570,2750,0,0,0,0,0,0,0,0,0,0,0,0,53,6,0,0
1702,3000,0,0,0,0,0,0,0,0,0,0,0,0,53,6,0,0
1833,3250,0,0,0,0,0,0,0,0,0,0,0,0,53,6,0,0
1964,3500,0,0,0,0,0,0,0,0,0,0,0,0,53,6,0,0
2095,3750,0,0,0,0,0,0,0,0,0,0,0,0,53,6,0,0
27852,1250,1.51,62.24,30.88,88.79,-152.33,0,0,0,0,0,0,0,54,6,546,0
27982,1500,0.97,62.09,31.07,88.62,-197.53,1.51,62.65,31.1,88.38,-199.92,0,0,54,6,753,131
28113,1750,1.02,62.12,31.07,88.66,-190.41,1.48,62.71,31.1,88.41,-199.92,0,0,54,6,3120,60
28244,2000,1.11,62.09,31.14,88.54,-199.92,1.17,63.41,31.03,88.46,-199.93,0,0,54,6,614,2473
28417,2250,1.19,62.08,31.18,88.49,-199.92,1.19,64.06,31.08,88.55,-199.93,0,0,54,6,597,2147
28547,2500,1.22,62.09,31.16,88.46,-199.92,1.2,64.73,31,88.74,-199.93,0,0,54,6,356,1779
28676,2750,1.24,62.13,31.18,88.43,-199.92,1.21,65.32,30.88,88.98,-199.93,0,0,54,6,371,1661
28805,3000,1.26,62.12,31.15,88.36,-199.92,1.22,65.53,30.79,89.26,-199.92,0,0,54,6,343,1526
28937,3250,1.25,62.25,31.13,88.42,-199.92,1.27,66.71,30.84,89.69,-199.93,0,0,54,6,316,1896
29068,3500,1.23,62.18,31.11,88.41,-199.92,1.29,67.47,30.95,89.91,-199.93,0,0,54,6,314,1888
29199,3750,1.22,62.21,31.1,88.42,-199.92,1.48,67.89,31.21,90.12,-199.92,0,0,54,6,95,724
797,1250,0,0,0,0,0,0,0,0,0,0,0,0,55,6,0,0
927,1500,0,0,0,0,0,0,0,0,0,0,0,0,55,6,0,0
1056,1750,0,0,0,0,0,0,0,0,0,0,0,0,55,6,0,0
1221,2000,0,0,0,0,0,0,0,0,0,0,0,0,55,6,0,0
1351,2250,0,0,0,0,0,0,0,0,0,0,0,0,55,6,0,0
1480,2500,0,0,0,0,0,0,0,0,0,0,0,0,55,6,0,0
1610,2750,0,0,0,0,0,0,0,0,0,0,0,0,55,6,0,0
1741,3000,0,0,0,0,0,0,0,0,0,0,0,0,55,6,0,0
1873,3250,0,0,0,0,0,0,0,0,0,0,0,0,55,6,0,0
2004,3500,0,0,0,0,0,0,0,0,0,0,0,0,55,6,0,0
2135,3750,0,0,0,0,0,0,0,0,0,0,0,0,55,6,0,0
76146,1250,1.51,62.82,33.19,89.31,-133.72,0,0,0,0,0,5013.06,0,56,6,571,0
76343,1500,1.03,62.74,33.3,89.04,-199.92,1.51,63.67,32.55,88.69,-199.92,0,0,56,6,823,129
76472,1750,1.08,62.79,33.27,89.08,-182.15,1.51,63.67,32.67,88.69,-199.92,0,0,56,6,3043,78
76602,2000,1.16,62.82,33.21,88.86,-199.92,1.25,63.67,32.45,88.74,-199.93,0,0,56,6,558,1826
76733,2250,1.22,62.95,33.19,88.76,-199.92,1.23,63.82,32.09,88.84,-199.93,0,0,56,6,551,2154
76864,2500,1.25,63.07,33.18,88.8,-199.92,1.24,64.55,31.5,89.06,-199.93,0,0,56,6,406,1826
76996,2750,1.26,63.13,33.15,88.87,-199.92,1.25,65.52,30.8,89.28,-199.93,0,0,56,6,373,1663
77127,3000,1.3,63.26,33.06,88.81,-199.92,1.25,65.63,30.19,89.49,-199.92,7000,0,56,6,413,1561
77258,3250,1.3,63.32,32.97,88.78,-199.92,1.27,66.08,29.76,89.79,-199.93,0,0,56,6,527,1769
77389,3500,1.32,63.39,32.9,88.76,-199.92,1.25,67.09,29.62,90,-199.93,0,0,56,6,391,1888
77565,3750,1.39,63.41,32.87,88.73,-199.92,1.44,67.05,29.74,90.21,-199.92,0,0,56,6,213,655
781,1250,0,0,0,0,0,0,0,0,0,0,0,0,57,6,0,0
910,1500,0,0,0,0,0,0,0,0,0,0,0,0,57,6,0,0
1041,1750,0,0,0,0,0,0,0,0,0,0,0,0,57,6,0,0
1170,2000,0,0,0,0,0,0,0,0,0,0,0,0,57,6,0,0
1301,2250,0,0,0,0,0,0,0,0,0,0,0,0,57,6,0,0
1431,2500,0,0,0,0,0,0,0,0,0,0,0,0,57,6,0,0
1562,2750,0,0,0,0,0,0,0,0,0,0,0,0,57,6,0,0
1694,3000,0,0,0,0,0,0,0,0,0,0,0,0,57,6,0,0
1874,3250,0,0,0,0,0,0,0,0,0,0,0,0,57,6,0,0
2003,3500,0,0,0,0,0,0,0,0,0,0,0,0,57,6,0,0
2132,3750,0,0,0,0,0,0,0,0,0,0,0,0,57,6,0,0
796,1250,0,0,0,0,0,0,0,0,0,0,0,0,58,6,0,0
925,1500,0,0,0,0,0,0,0,0,0,0,0,0,58,6,0,0
1056,1750,0,0,0,0,0,0,0,0,0,0,0,0,58,6,0,0
1187,2000,0,0,0,0,0,0,0,0,0,0,0,0,58,6,0,0
1318,2250,0,0,0,0,0,0,0,0,0,0,0,0,58,6,0,0
1475,2500,0,0,0,0,0,0,0,0,0,0,0,0,58,6,0,0
1604,2750,0,0,0,0,0,0,0,0,0,0,0,0,58,6,0,0
1733,3000,0,0,0,0,0,0,0,0,0,0,0,0,58,6,0,0
1863,3250,0,0,0,0,0,0,0,0,0,0,0,ovf,58,6,0,0
1994,3500,0,0,0,0,0,0,0,0,0,0,0,0,58,6,0,0
2126,3750,0,0,0,0,0,0,0,0,0,0,0,0,58,6,0,0
