OnTime_(ms),Time_(UTC),Speed_(km/h),Distance_(m),RPM,Lambda,Starter,Gear,Fuel_correction,Fuel_consumption_(km/l),Fuel_consumed_(g),Battery_voltage_(V),Oil_temperature_(C),Water_temperature_(C),Exhaust_temperature_(C), Air_Temperature_(C), Brake_front_(bar),Brake_rear_(bar),ecu_state, injection_duration_(us), injection_angle, burning, tuning_state
758.00,1970-00-00 00:00:00.758,0.00,0.00,0.00,0.80,0.00,0.00,1.00,0.00,0.00,12.46,0.00,0.00,0.00,0.00,-0.24,-0.02,17.00,10.00,0.00,0.00,0.00
2243.00,1970-01-01 00:00:02.243,26.23,10.88,0.00,1.51,0.00,2.00,1.00,999.00,0.00,12.46,49.97,66.89,-104.62,29.32,2.59,-0.02,17.00,10.00,0.00,0.00,0.00
2343.00,1970-01-01 00:00:02.343,25.97,11.59,0.00,1.51,0.00,2.00,1.00,999.00,0.00,12.45,49.97,66.89,-104.62,29.32,3.51,1.87,17.00,10.00,0.00,0.00,0.00
2443.00,1970-01-01 00:00:02.443,25.99,12.29,0.00,1.51,0.00,2.00,1.00,999.00,0.00,12.32,49.97,66.89,-104.62,29.32,4.28,2.46,17.00,10.00,0.00,0.00,0.00
2543.00,1970-01-01 00:00:02.543,25.68,12.99,0.00,1.51,0.00,2.00,1.00,999.00,0.00,12.47,49.80,66.88,-103.45,29.32,6.67,3.93,17.00,10.00,0.00,0.00,0.00
2643.00,1970-01-01 00:00:02.643,25.52,13.69,0.00,1.51,0.00,2.00,1.00,999.00,0.00,12.34,49.80,66.88,-103.45,29.44,6.84,4.12,17.00,10.00,0.00,0.00,0.00
2743.00,1970-01-01 00:00:02.743,25.31,14.40,0.00,1.51,0.00,2.00,1.00,999.00,0.00,12.33,49.80,66.84,-103.45,29.44,7.04,4.20,17.00,10.00,0.00,0.00,0.00
2843.00,1970-01-01 00:00:02.843,24.90,15.10,0.00,1.51,0.00,2.00,1.00,999.00,0.00,12.43,49.74,66.84,-103.20,29.44,7.13,4.31,17.00,10.00,0.00,0.00,0.00
2943.00,1970-01-01 00:00:02.943,24.75,15.80,0.00,1.51,0.00,2.00,1.00,999.00,0.00,12.45,49.74,66.84,-103.20,29.44,8.03,4.93,17.00,10.00,0.00,0.00,0.00
3043.00,1970-01-01 00:00:03.043,24.25,16.38,0.00,1.51,0.00,2.00,1.00,999.00,0.00,12.45,49.77,66.82,-103.07,29.39,9.03,5.89,17.00,10.00,0.00,0.00,0.00
3143.00,1970-01-01 00:00:03.143,23.81,17.09,0.00,1.51,0.00,2.00,1.00,999.00,0.00,12.47,49.77,66.82,-103.07,29.39,8.89,5.85,17.00,10.00,0.00,0.00,0.00
3243.00,1970-01-01 00:00:03.243,23.57,17.67,0.00,1.51,0.00,2.00,1.00,999.00,0.00,12.48,49.77,66.82,-103.07,29.39,8.79,5.74,17.00,10.00,0.00,0.00,0.00
3343.00,1970-01-01 00:00:03.343,22.93,18.26,0.00,1.51,0.00,2.00,1.00,999.00,0.00,12.28,49.69,66.82,-102.81,29.39,8.69,5.79,17.00,10.00,0.00,0.00,0.00
3443.00,1970-01-01 00:00:03.443,22.60,18.96,0.00,1.51,0.00,2.00,1.00,999.00,0.00,12.47,49.69,66.82,-102.81,29.38,8.64,5.77,17.00,10.00,0.00,0.00,0.00
3543.00,1970-01-01 00:00:03.543,22.17,19.54,0.00,1.51,0.00,2.00,1.00,999.00,0.00,12.32,49.62,66.80,-102.59,29.38,8.54,5.73,17.00,10.00,0.00,0.00,0.00
3643.00,1970-01-01 00:00:03.643,21.55,20.13,0.00,1.51,0.00,2.00,1.00,999.00,0.00,12.31,49.62,66.80,-102.59,29.38,8.50,5.72,17.00,10.00,0.00,0.00,0.00
3743.00,1970-01-01 00:00:03.743,21.30,20.60,0.00,1.51,0.00,2.00,1.00,999.00,0.00,12.47,49.62,66.78,-102.59,29.38,8.45,5.67,17.00,10.00,0.00,0.00,0.00
3843.00,1970-01-01 00:00:03.843,20.94,21.18,0.00,1.51,0.00,2.00,1.00,999.00,0.00,12.43,49.66,66.78,-102.55,29.41,8.30,5.63,17.00,10.00,0.00,0.00,0.00
3943.00,1970-01-01 00:00:03.943,20.33,21.77,0.00,1.51,0.00,2.00,1.00,999.00,0.00,12.43,49.66,66.78,-102.55,29.41,8.25,5.64,17.00,10.00,0.00,0.00,0.00
4043.00,1970-01-01 00:00:04.043,19.91,22.24,0.00,1.51,0.00,2.00,1.00,999.00,0.00,12.44,49.66,66.82,-102.55,29.41,8.16,5.57,17.00,10.00,0.00,0.00,0.00
4143.00,1970-01-01 00:00:04.143,19.56,22.82,0.00,1.51,0.00,2.00,1.00,999.00,0.00,12.46,49.63,66.82,-102.41,29.41,8.11,5.50,17.00,10.00,0.00,0.00,0.00
4243.00,1970-01-01 00:00:04.243,19.07,23.29,0.00,1.51,0.00,2.00,1.00,999.00,0.00,12.32,49.63,66.85,-102.41,29.41,8.00,5.45,17.00,10.00,0.00,0.00,0.00
4343.00,1970-01-01 00:00:04.343,18.52,23.88,0.00,1.51,0.00,2.00,1.00,999.00,0.00,12.44,49.60,66.85,-102.15,29.41,7.88,5.44,17.00,10.00,0.00,0.00,0.00
