OnTime_(ms),Time_(UTC),Speed_(km/h),Distance_(m),RPM,Lambda,Starter,Gear,Fuel_correction,Fuel_consumption_(km/l),Fuel_consumed_(g),Battery_voltage_(V),Oil_temperature_(C),Water_temperature_(C),Exhaust_temperature_(C), Air_Temperature_(C), Brake_front_(bar),Brake_rear_(bar),ecu_state, injection_duration_(us), injection_angle, burning, tuning_state
840.00,1970-00-00 00:00:00.840,0.00,0.00,0.00,0.80,0.00,0.00,1.00,0.00,0.00,12.84,0.00,0.00,0.00,0.00,-0.00,0.08,17.00,10.00,0.00,0.00,0.00
2068.00,1970-01-01 00:00:02.068,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.84,36.48,47.02,-33.34,27.98,-0.01,0.08,17.00,10.00,0.00,0.00,0.00
2168.00,1970-01-01 00:00:02.168,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.75,36.48,47.02,-33.34,27.98,-0.01,-0.07,17.00,10.00,0.00,0.00,0.00
2268.00,1970-01-01 00:00:02.268,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.81,36.48,47.02,-33.34,27.98,-0.00,-0.07,17.00,10.00,0.00,0.00,0.00
2368.00,1970-01-01 00:00:02.368,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.68,36.52,47.00,-33.13,27.98,0.01,-0.07,17.00,10.00,0.00,0.00,0.00
2468.00,1970-01-01 00:00:02.468,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.74,36.52,47.00,-33.13,27.92,0.04,-0.08,17.00,10.00,0.00,0.00,0.00
2568.00,1970-01-01 00:00:02.568,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.72,36.52,47.00,-33.13,27.92,0.01,-0.08,17.00,10.00,0.00,0.00,0.00
2668.00,1970-01-01 00:00:02.668,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.68,36.50,47.04,-33.07,27.92,0.03,0.07,17.00,10.00,0.00,0.00,0.00
2768.00,1970-01-01 00:00:02.768,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.70,36.50,47.04,-33.07,27.92,-0.02,0.08,17.00,10.00,0.00,0.00,0.00
2868.00,1970-01-01 00:00:02.868,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.78,36.54,47.07,-33.01,27.96,-0.01,0.07,17.00,10.00,0.00,0.00,0.00
2968.00,1970-01-01 00:00:02.968,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.72,36.54,47.07,-33.01,27.96,-0.02,0.07,17.00,10.00,0.00,0.00,0.00
3068.00,1970-01-01 00:00:03.068,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.68,36.54,47.07,-33.01,27.96,-0.02,0.07,17.00,10.00,0.00,0.00,0.00
3168.00,1970-01-01 00:00:03.168,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.67,36.59,47.11,-33.03,27.96,0.01,0.07,17.00,10.00,0.00,0.00,0.00
3268.00,1970-01-01 00:00:03.268,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.77,36.59,47.11,-33.03,27.96,-0.03,0.07,17.00,10.00,0.00,0.00,0.00
3368.00,1970-01-01 00:00:03.368,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.70,36.63,47.07,-32.93,27.96,-0.01,0.07,17.00,10.00,0.00,0.00,0.00
3468.00,1970-01-01 00:00:03.468,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.72,36.63,47.07,-32.93,27.96,0.01,0.06,17.00,10.00,0.00,0.00,0.00
3568.00,1970-01-01 00:00:03.568,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.76,36.63,47.07,-32.93,27.96,-0.00,0.06,17.00,10.00,0.00,0.00,0.00
3668.00,1970-01-01 00:00:03.668,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.63,36.65,47.09,-32.96,27.95,0.01,0.05,17.00,10.00,0.00,0.00,0.00
3768.00,1970-01-01 00:00:03.768,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.70,36.65,47.09,-32.96,27.95,-0.04,0.05,17.00,10.00,0.00,0.00,0.00
3868.00,1970-01-01 00:00:03.868,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.75,36.65,47.09,-32.96,27.95,0.01,0.04,17.00,10.00,0.00,0.00,0.00
3968.00,1970-01-01 00:00:03.968,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.62,36.61,47.14,-32.88,27.95,-0.01,0.04,17.00,10.00,0.00,0.00,0.00
4068.00,1970-01-01 00:00:04.068,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.59,36.61,47.14,-32.88,27.96,-0.01,0.01,17.00,10.00,0.00,0.00,0.00
4168.00,1970-01-01 00:00:04.168,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.59,36.70,47.16,-32.77,27.96,-0.00,0.02,17.00,10.00,0.00,0.00,0.00
4268.00,1970-01-01 00:00:04.268,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.69,36.70,47.16,-32.77,27.96,-0.03,0.00,17.00,10.00,0.00,0.00,0.00
4368.00,1970-01-01 00:00:04.368,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.53,36.70,47.16,-32.77,27.96,0.02,-0.03,17.00,10.00,0.00,0.00,0.00
4468.00,1970-01-01 00:00:04.468,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.54,36.66,47.09,-32.70,27.95,0.00,-0.04,17.00,10.00,0.00,0.00,0.00
4568.00,1970-01-01 00:00:04.568,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.62,36.66,47.09,-32.70,27.95,-0.02,-0.03,17.00,10.00,0.00,0.00,0.00
4668.00,1970-01-01 00:00:04.668,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.72,36.65,47.12,-32.75,27.95,0.00,-0.04,17.00,10.00,0.00,0.00,0.00
4768.00,1970-01-01 00:00:04.768,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.72,36.65,47.12,-32.75,27.95,-0.00,-0.06,17.00,10.00,0.00,0.00,0.00
4868.00,1970-01-01 00:00:04.868,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.60,36.65,47.12,-32.75,28.05,0.02,-0.08,17.00,10.00,0.00,0.00,0.00
4968.00,1970-01-01 00:00:04.968,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.67,36.68,47.11,-32.66,28.05,-0.02,-0.06,17.00,10.00,0.00,0.00,0.00
5068.00,1970-01-01 00:00:05.068,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.68,36.68,47.11,-32.66,28.05,0.01,-0.10,17.00,10.00,0.00,0.00,0.00
5168.00,1970-01-01 00:00:05.168,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.66,36.68,47.11,-32.66,28.05,0.02,-0.07,17.00,10.00,0.00,0.00,0.00
5268.00,1970-01-01 00:00:05.268,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.74,36.68,47.11,-32.59,27.91,-0.02,-0.08,17.00,10.00,0.00,0.00,0.00
5368.00,1970-01-01 00:00:05.368,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.65,36.68,47.11,-32.59,27.91,0.03,-0.07,17.00,10.00,0.00,0.00,0.00
5468.00,1970-01-01 00:00:05.468,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.63,36.70,47.09,-32.54,27.91,-0.01,-0.07,17.00,10.00,0.00,0.00,0.00
5568.00,1970-01-01 00:00:05.568,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.65,36.70,47.09,-32.54,27.91,0.01,-0.06,17.00,10.00,0.00,0.00,0.00
5668.00,1970-01-01 00:00:05.668,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.72,36.70,47.09,-32.54,28.02,-0.01,-0.03,17.00,10.00,0.00,0.00,0.00
5768.00,1970-01-01 00:00:05.768,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.69,36.67,47.11,-32.47,28.02,-0.01,-0.01,17.00,10.00,0.00,0.00,0.00
5868.00,1970-01-01 00:00:05.868,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.65,36.67,47.11,-32.47,28.02,-0.01,0.00,17.00,10.00,0.00,0.00,0.00
5968.00,1970-01-01 00:00:05.968,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.69,36.67,47.02,-32.45,28.02,-0.01,0.02,17.00,10.00,0.00,0.00,0.00
6068.00,1970-01-01 00:00:06.068,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.73,36.67,47.02,-32.45,28.02,0.02,0.03,17.00,10.00,0.00,0.00,0.00
6168.00,1970-01-01 00:00:06.168,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.60,36.67,47.02,-32.45,28.02,-0.00,0.04,17.00,10.00,0.00,0.00,0.00
6268.00,1970-01-01 00:00:06.268,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.70,36.66,47.12,-32.39,28.02,0.01,0.04,17.00,10.00,0.00,0.00,0.00
6368.00,1970-01-01 00:00:06.368,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.75,36.66,47.12,-32.39,28.02,0.00,0.04,17.00,10.00,0.00,0.00,0.00
6468.00,1970-01-01 00:00:06.468,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.54,36.66,47.12,-32.39,28.09,-0.01,0.03,17.00,10.00,0.00,0.00,0.00
6568.00,1970-01-01 00:00:06.568,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.59,36.67,47.07,-32.32,28.09,0.01,0.03,17.00,10.00,0.00,0.00,0.00
6668.00,1970-01-01 00:00:06.668,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.72,36.67,47.07,-32.32,28.09,-0.03,0.08,17.00,10.00,0.00,0.00,0.00
6768.00,1970-01-01 00:00:06.768,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.56,36.65,47.07,-32.30,28.09,0.03,0.08,17.00,10.00,0.00,0.00,0.00
