OnTime_(ms),Time_(UTC),Speed_(km/h),Distance_(m),RPM,Lambda,Starter,Gear,Fuel_correction,Fuel_consumption_(km/l),Fuel_consumed_(g),Battery_voltage_(V),Oil_temperature_(C),Water_temperature_(C),Exhaust_temperature_(C), Air_Temperature_(C), Brake_front_(bar),Brake_rear_(bar),ecu_state, injection_duration_(us), injection_angle, burning, tuning_state
735.00,1970-00-00 00:00:00.735,0.00,0.00,0.00,0.80,0.00,0.00,1.00,0.00,0.00,12.52,0.00,0.00,0.00,0.00,-0.14,0.01,17.00,10.00,0.00,0.00,0.00
1971.00,1970-01-01 00:00:01.971,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.52,40.26,40.77,13.50,30.26,-0.14,0.01,17.00,10.00,0.00,0.00,0.00
2071.00,1970-01-01 00:00:02.071,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.38,40.26,40.77,13.50,30.26,-0.12,0.02,17.00,10.00,0.00,0.00,0.00
2171.00,1970-01-01 00:00:02.171,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.54,40.26,40.77,13.50,30.26,-0.14,0.02,17.00,10.00,0.00,0.00,0.00
2271.00,1970-01-01 00:00:02.271,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.56,40.21,40.77,13.49,30.26,-0.13,0.02,17.00,10.00,0.00,0.00,0.00
2371.00,1970-01-01 00:00:02.371,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.37,40.21,40.77,13.49,30.22,-0.13,0.02,17.00,10.00,0.00,0.00,0.00
2471.00,1970-01-01 00:00:02.471,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.56,40.21,40.77,13.49,30.22,-0.14,0.01,17.00,10.00,0.00,0.00,0.00
2571.00,1970-01-01 00:00:02.571,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.53,40.27,40.77,13.56,30.22,-0.13,0.02,17.00,10.00,0.00,0.00,0.00
2671.00,1970-01-01 00:00:02.671,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.40,40.27,40.77,13.56,30.22,-0.14,0.01,17.00,10.00,0.00,0.00,0.00
2771.00,1970-01-01 00:00:02.771,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.55,40.19,40.87,13.56,30.28,-0.11,0.02,17.00,10.00,0.00,0.00,0.00
2871.00,1970-01-01 00:00:02.871,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.52,40.19,40.87,13.56,30.28,-0.16,0.01,17.00,10.00,0.00,0.00,0.00
2971.00,1970-01-01 00:00:02.971,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.41,40.19,40.89,13.56,30.28,-0.13,0.02,17.00,10.00,0.00,0.00,0.00
3071.00,1970-01-01 00:00:03.071,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.52,40.21,40.89,13.55,30.28,-0.13,0.02,17.00,10.00,0.00,0.00,0.00
3171.00,1970-01-01 00:00:03.171,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.56,40.21,40.89,13.55,30.25,-0.14,0.02,17.00,10.00,0.00,0.00,0.00
3271.00,1970-01-01 00:00:03.271,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.39,40.30,40.77,13.61,30.25,-0.13,0.02,17.00,10.00,0.00,0.00,0.00
3371.00,1970-01-01 00:00:03.371,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.54,40.30,40.77,13.61,30.25,-0.13,0.02,17.00,10.00,0.00,0.00,0.00
3471.00,1970-01-01 00:00:03.471,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.56,40.30,40.87,13.61,30.25,-0.14,0.02,17.00,10.00,0.00,0.00,0.00
3571.00,1970-01-01 00:00:03.571,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.37,40.25,40.87,13.63,30.32,-0.13,0.02,17.00,10.00,0.00,0.00,0.00
3671.00,1970-01-01 00:00:03.671,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.56,40.25,40.87,13.63,30.32,-0.16,0.01,17.00,10.00,0.00,0.00,0.00
