OnTime_(ms),Time_(UTC),Speed_(km/h),Distance_(m),RPM,Lambda,Starter,Gear,Fuel_correction,Fuel_consumption_(km/l),Fuel_consumed_(g),Battery_voltage_(V),Oil_temperature_(C),Water_temperature_(C),Exhaust_temperature_(C), Air_Temperature_(C), Brake_front_(bar),Brake_rear_(bar),ecu_state, injection_duration_(us), injection_angle, burning, tuning_state
736.00,2019-06-23 01:16:48.736,0.00,0.00,0.00,0.80,0.00,0.00,1.00,0.00,0.00,12.29,0.00,0.00,0.00,0.00,-0.29,-0.04,17.00,10.00,0.00,0.00,0.00
2227.00,2019-06-23 01:16:50.227,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.29,62.37,88.97,-157.24,30.77,-0.28,-0.04,17.00,10.00,0.00,0.00,0.00
2327.00,2019-06-23 01:16:50.327,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.11,62.37,88.97,-157.24,30.77,-0.29,-0.03,17.00,10.00,0.00,0.00,0.00
2427.00,2019-06-23 01:16:50.427,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.28,62.37,88.97,-157.24,30.77,-0.27,-0.04,17.00,10.00,0.00,0.00,0.00
2527.00,2019-06-23 01:16:50.527,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.27,62.31,88.84,-155.81,30.77,-0.30,-0.04,17.00,10.00,0.00,0.00,0.00
2627.00,2019-06-23 01:16:50.627,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.11,62.31,88.84,-155.81,30.75,-0.29,-0.04,17.00,10.00,0.00,0.00,0.00
2727.00,2019-06-23 01:16:50.727,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.29,62.31,88.83,-155.81,30.75,-0.28,-0.05,17.00,10.00,0.00,0.00,0.00
2827.00,2019-06-23 01:16:50.827,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.24,62.38,88.83,-155.32,30.75,-0.29,-0.04,17.00,10.00,0.00,0.00,0.00
2927.00,2019-06-23 01:16:50.927,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.14,62.38,88.83,-155.32,30.75,-0.28,-0.05,17.00,10.00,0.00,0.00,0.00
3027.00,2019-06-23 01:16:51.027,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.26,62.36,88.84,-155.30,30.75,-0.30,-0.04,17.00,10.00,0.00,0.00,0.00
3127.00,2019-06-23 01:16:51.127,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.27,62.36,88.84,-155.30,30.75,-0.26,-0.04,17.00,10.00,0.00,0.00,0.00
3227.00,2019-06-23 01:16:51.227,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.14,62.36,88.86,-155.30,30.75,-0.30,-0.04,17.00,10.00,0.00,0.00,0.00
3327.00,2019-06-23 01:16:51.327,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.25,62.31,88.86,-154.85,30.75,-0.28,-0.04,17.00,10.00,0.00,0.00,0.00
3427.00,2019-06-23 01:16:51.427,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.29,62.31,88.86,-154.85,30.79,-0.28,-0.04,17.00,10.00,0.00,0.00,0.00
3527.00,2019-06-23 01:16:51.527,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.11,62.34,88.88,-154.62,30.79,-0.29,-0.04,17.00,10.00,0.00,0.00,0.00
3627.00,2019-06-23 01:16:51.627,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.27,62.34,88.88,-154.62,30.79,-0.29,-0.04,17.00,10.00,0.00,0.00,0.00
3727.00,2019-06-23 01:16:51.727,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.27,62.34,88.85,-154.62,30.79,-0.28,-0.04,17.00,10.00,0.00,0.00,0.00
3827.00,2019-06-23 01:16:51.827,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.12,62.24,88.85,-154.34,30.77,-0.29,-0.04,17.00,10.00,0.00,0.00,0.00
3927.00,2019-06-23 01:16:51.927,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.29,62.24,88.85,-154.34,30.77,-0.29,-0.05,17.00,10.00,0.00,0.00,0.00
