OnTime_(ms),Time_(UTC),Speed_(km/h),Distance_(m),RPM,Lambda,Starter,Gear,Fuel_correction,Fuel_consumption_(km/l),Fuel_consumed_(g),Battery_voltage_(V),Oil_temperature_(C),Water_temperature_(C),Exhaust_temperature_(C), Air_Temperature_(C), Brake_front_(bar),Brake_rear_(bar),ecu_state, injection_duration_(us), injection_angle, burning, tuning_state
788.00,1970-00-00 00:00:00.788,0.00,0.00,0.00,0.80,0.00,0.00,1.00,0.00,0.00,13.14,0.00,0.00,0.00,0.00,0.00,-0.02,17.00,10.00,0.00,0.00,0.00
3598.00,1970-01-01 00:00:03.598,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.14,30.95,30.14,21.91,22.30,-0.45,-0.02,17.00,10.00,0.00,0.00,0.00
3698.00,1970-01-01 00:00:03.698,0.00,0.00,0.00,0.86,0.00,1.00,1.00,0.00,0.00,12.96,30.95,30.14,21.91,22.30,-0.34,-0.01,16.00,10.00,0.00,0.00,0.00
3798.00,1970-01-01 00:00:03.798,0.00,0.00,0.00,0.85,0.00,1.00,1.00,0.00,0.00,12.95,30.95,30.14,21.91,22.30,-0.41,-0.01,16.00,10.00,0.00,0.00,0.00
3898.00,1970-01-01 00:00:03.898,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,13.01,30.79,30.20,21.89,22.30,-0.40,-0.01,16.00,10.00,0.00,0.00,0.00
3998.00,1970-01-01 00:00:03.998,0.00,0.00,0.00,0.85,0.00,1.00,1.00,0.00,0.00,12.93,30.79,30.20,21.89,22.46,-0.38,-0.02,16.00,10.00,0.00,0.00,0.00
4098.00,1970-01-01 00:00:04.098,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.00,30.79,30.26,21.89,22.46,-0.41,-0.02,16.00,10.00,0.00,0.00,0.00
4198.00,1970-01-01 00:00:04.198,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.93,30.93,30.26,21.91,22.46,-0.37,-0.02,16.00,10.00,0.00,0.00,0.00
4298.00,1970-01-01 00:00:04.298,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.97,30.93,30.26,21.91,22.46,-0.40,-0.02,16.00,10.00,0.00,0.00,0.00
4398.00,1970-01-01 00:00:04.398,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.97,30.95,30.21,21.91,22.46,-0.40,-0.02,16.00,10.00,0.00,0.00,0.00
4498.00,1970-01-01 00:00:04.498,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.92,30.95,30.21,21.91,22.46,-0.39,-0.02,16.00,10.00,0.00,0.00,0.00
4598.00,1970-01-01 00:00:04.598,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.00,30.95,30.22,21.91,22.46,-0.42,-0.02,16.00,10.00,0.00,0.00,0.00
4698.00,1970-01-01 00:00:04.698,0.00,0.00,0.00,0.85,0.00,1.00,1.00,0.00,0.00,12.92,30.87,30.22,21.93,22.46,-0.38,-0.02,16.00,10.00,0.00,0.00,0.00
4798.00,1970-01-01 00:00:04.798,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.98,30.87,30.22,21.93,22.46,-0.44,-0.02,16.00,10.00,0.00,0.00,0.00
4898.00,1970-01-01 00:00:04.898,0.00,0.00,0.00,0.85,0.00,1.00,1.00,0.00,0.00,12.95,30.92,30.30,21.98,22.46,-0.36,-0.02,16.00,10.00,0.00,0.00,0.00
4998.00,1970-01-01 00:00:04.998,0.00,0.00,0.00,0.85,0.00,1.00,1.00,0.00,0.00,12.92,30.92,30.30,21.98,22.46,-0.39,-0.02,16.00,10.00,0.00,0.00,0.00
5098.00,1970-01-01 00:00:05.098,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.99,30.92,30.30,21.98,22.46,-0.40,-0.01,16.00,10.00,0.00,0.00,0.00
5198.00,1970-01-01 00:00:05.198,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.91,30.93,30.30,21.98,22.46,-0.39,-0.02,16.00,10.00,0.00,0.00,0.00
5298.00,1970-01-01 00:00:05.298,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.97,30.93,30.30,21.98,22.46,-0.43,-0.02,16.00,10.00,0.00,0.00,0.00
5398.00,1970-01-01 00:00:05.398,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.92,30.93,30.22,21.98,22.46,-0.37,-0.02,16.00,10.00,0.00,0.00,0.00
5498.00,1970-01-01 00:00:05.498,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.94,30.98,30.22,21.94,22.46,-0.40,-0.02,16.00,10.00,0.00,0.00,0.00
5598.00,1970-01-01 00:00:05.598,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.95,30.98,30.28,21.94,22.47,-0.40,-0.02,16.00,10.00,0.00,0.00,0.00
5698.00,1970-01-01 00:00:05.698,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.91,30.91,30.28,22.00,22.47,-0.39,-0.02,16.00,10.00,0.00,0.00,0.00
5798.00,1970-01-01 00:00:05.798,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.98,30.91,30.28,22.00,22.47,-0.40,-0.02,16.00,10.00,0.00,0.00,0.00
5898.00,1970-01-01 00:00:05.898,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.91,30.91,30.33,22.00,22.47,-0.39,-0.03,16.00,10.00,0.00,0.00,0.00
5998.00,1970-01-01 00:00:05.998,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.95,30.93,30.33,21.98,22.55,-0.40,-0.02,16.00,10.00,0.00,0.00,0.00
6098.00,1970-01-01 00:00:06.098,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.93,30.93,30.26,21.98,22.55,-0.36,-0.01,16.00,10.00,0.00,0.00,0.00
6198.00,1970-01-01 00:00:06.198,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.91,31.00,30.26,22.02,22.55,-0.39,-0.02,16.00,10.00,0.00,0.00,0.00
6298.00,1970-01-01 00:00:06.298,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.97,31.00,30.26,22.02,22.55,-0.42,-0.02,16.00,10.00,0.00,0.00,0.00
6398.00,1970-01-01 00:00:06.398,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.90,31.00,30.27,22.02,22.64,-0.39,-0.02,16.00,10.00,0.00,0.00,0.00
6498.00,1970-01-01 00:00:06.498,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.95,30.97,30.27,21.94,22.64,-0.44,-0.02,16.00,10.00,0.00,0.00,0.00
6598.00,1970-01-01 00:00:06.598,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.91,30.97,30.27,21.94,22.64,-0.37,-0.02,16.00,10.00,0.00,0.00,0.00
6698.00,1970-01-01 00:00:06.698,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.92,30.97,30.27,21.94,22.64,-0.40,-0.02,16.00,10.00,0.00,0.00,0.00
6798.00,1970-01-01 00:00:06.798,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.94,30.95,30.27,21.96,22.88,-0.41,-0.02,16.00,10.00,0.00,0.00,0.00
6898.00,1970-01-01 00:00:06.898,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.90,30.95,30.30,21.96,22.88,-0.39,-0.02,16.00,10.00,0.00,0.00,0.00
6998.00,1970-01-01 00:00:06.998,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.96,31.02,30.30,22.07,22.88,-0.41,-0.02,16.00,10.00,0.00,0.00,0.00
7098.00,1970-01-01 00:00:07.098,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.90,31.02,30.25,22.07,22.88,-0.39,-0.02,16.00,10.00,0.00,0.00,0.00
7198.00,1970-01-01 00:00:07.198,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.92,31.02,30.25,22.07,22.69,-0.41,-0.02,16.00,10.00,0.00,0.00,0.00
7298.00,1970-01-01 00:00:07.298,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.92,31.06,30.25,22.04,22.69,-0.36,-0.02,16.00,10.00,0.00,0.00,0.00
7398.00,1970-01-01 00:00:07.398,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.89,31.06,30.28,22.04,22.69,-0.40,-0.02,16.00,10.00,0.00,0.00,0.00
7498.00,1970-01-01 00:00:07.498,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.93,30.99,30.28,22.02,22.69,-0.41,-0.02,16.00,10.00,0.00,0.00,0.00
7598.00,1970-01-01 00:00:07.598,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.88,30.99,30.35,22.02,22.58,-0.39,-0.02,16.00,10.00,0.00,0.00,0.00
7698.00,1970-01-01 00:00:07.698,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.93,30.99,30.35,22.02,22.58,-0.44,-0.02,16.00,10.00,0.00,0.00,0.00
7798.00,1970-01-01 00:00:07.798,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.89,31.02,30.35,22.06,22.58,-0.38,-0.02,16.00,10.00,0.00,0.00,0.00
7898.00,1970-01-01 00:00:07.898,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.89,31.02,30.34,22.06,22.58,-0.42,-0.02,16.00,10.00,0.00,0.00,0.00
7998.00,1970-01-01 00:00:07.998,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.91,31.02,30.34,22.06,22.47,-0.40,-0.02,16.00,10.00,0.00,0.00,0.00
8098.00,1970-01-01 00:00:08.098,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.87,31.08,30.33,22.00,22.47,-0.39,-0.02,16.00,10.00,0.00,0.00,0.00
8198.00,1970-01-01 00:00:08.198,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.93,31.08,30.33,22.00,22.47,-0.41,-0.02,16.00,10.00,0.00,0.00,0.00
8298.00,1970-01-01 00:00:08.298,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.88,31.05,30.33,22.02,22.47,-0.40,-0.02,16.00,10.00,0.00,0.00,0.00
8398.00,1970-01-01 00:00:08.398,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.89,31.05,30.32,22.02,22.44,-0.40,-0.02,16.00,10.00,0.00,0.00,0.00
8498.00,1970-01-01 00:00:08.498,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.90,31.05,30.32,22.02,22.44,-0.36,-0.02,16.00,10.00,0.00,0.00,0.00
8598.00,1970-01-01 00:00:08.598,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.87,30.97,30.34,22.02,22.44,-0.40,-0.02,16.00,10.00,0.00,0.00,0.00
8698.00,1970-01-01 00:00:08.698,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.92,30.97,30.34,22.02,22.44,-0.41,-0.01,16.00,10.00,0.00,0.00,0.00
8798.00,1970-01-01 00:00:08.798,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.88,31.02,30.34,22.02,22.45,-0.39,-0.03,16.00,10.00,0.00,0.00,0.00
8898.00,1970-01-01 00:00:08.898,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.90,31.02,30.33,22.02,22.45,-0.43,-0.02,16.00,10.00,0.00,0.00,0.00
8998.00,1970-01-01 00:00:08.998,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.88,31.02,30.33,22.02,22.45,-0.38,-0.02,16.00,10.00,0.00,0.00,0.00
9098.00,1970-01-01 00:00:09.098,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.87,31.04,30.33,22.04,22.45,-0.40,-0.02,16.00,10.00,0.00,0.00,0.00
9198.00,1970-01-01 00:00:09.198,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.89,31.04,30.33,22.04,22.35,-0.42,-0.02,16.00,10.00,0.00,0.00,0.00
9298.00,1970-01-01 00:00:09.298,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.86,31.04,30.33,22.04,22.35,-0.40,-0.02,16.00,10.00,0.00,0.00,0.00
9398.00,1970-01-01 00:00:09.398,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.91,31.05,30.30,22.06,22.35,-0.41,-0.02,16.00,10.00,0.00,0.00,0.00
9498.00,1970-01-01 00:00:09.498,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.86,31.05,30.30,22.06,22.35,-0.39,-0.02,16.00,10.00,0.00,0.00,0.00
9598.00,1970-01-01 00:00:09.598,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.87,31.04,30.33,22.04,22.27,-0.39,-0.02,16.00,10.00,0.00,0.00,0.00
9698.00,1970-01-01 00:00:09.698,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.87,31.04,30.33,22.04,22.27,-0.38,-0.02,16.00,10.00,0.00,0.00,0.00
9798.00,1970-01-01 00:00:09.798,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.85,31.04,30.33,22.04,22.27,-0.40,-0.02,16.00,10.00,0.00,0.00,0.00
9898.00,1970-01-01 00:00:09.898,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.90,31.08,30.33,22.02,22.27,-0.41,-0.02,16.00,10.00,0.00,0.00,0.00
9998.00,1970-01-01 00:00:09.998,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.86,31.08,30.33,22.02,22.35,-0.39,-0.02,16.00,10.00,0.00,0.00,0.00
10098.00,1970-01-01 00:00:10.098,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.88,30.98,30.32,22.05,22.35,-0.39,-0.02,16.00,10.00,0.00,0.00,0.00
10198.00,1970-01-01 00:00:10.198,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.85,30.98,30.32,22.05,22.35,-0.39,-0.02,16.00,10.00,0.00,0.00,0.00
10298.00,1970-01-01 00:00:10.298,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.89,30.98,30.32,22.05,22.35,-0.41,-0.02,16.00,10.00,0.00,0.00,0.00
10398.00,1970-01-01 00:00:10.398,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.86,31.00,30.30,22.05,22.35,-0.40,-0.02,16.00,10.00,0.00,0.00,0.00
10498.00,1970-01-01 00:00:10.498,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.86,31.00,30.30,22.05,22.35,-0.41,-0.03,16.00,10.00,0.00,0.00,0.00
10598.00,1970-01-01 00:00:10.598,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.86,31.00,30.32,22.05,22.35,-0.42,-0.02,16.00,10.00,0.00,0.00,0.00
10698.00,1970-01-01 00:00:10.698,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.84,31.00,30.32,22.04,22.35,-0.38,-0.02,16.00,10.00,0.00,0.00,0.00
10798.00,1970-01-01 00:00:10.798,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.88,31.00,30.32,22.04,22.34,-0.39,-0.02,16.00,10.00,0.00,0.00,0.00
10898.00,1970-01-01 00:00:10.898,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.87,31.11,30.30,22.04,22.34,-0.38,-0.02,16.00,10.00,0.00,0.00,0.00
10998.00,1970-01-01 00:00:10.998,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.85,31.11,30.30,22.04,22.34,-0.39,-0.02,16.00,10.00,0.00,0.00,0.00
11098.00,1970-01-01 00:00:11.098,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.85,31.11,30.37,22.04,22.34,-0.42,-0.02,16.00,10.00,0.00,0.00,0.00
11198.00,1970-01-01 00:00:11.198,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.86,31.02,30.37,22.06,22.42,-0.39,-0.02,16.00,10.00,0.00,0.00,0.00
11298.00,1970-01-01 00:00:11.298,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.87,31.02,30.37,22.06,22.42,-0.39,-0.02,16.00,10.00,0.00,0.00,0.00
11398.00,1970-01-01 00:00:11.398,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.83,31.02,30.38,22.06,22.42,-0.39,-0.01,16.00,10.00,0.00,0.00,0.00
11498.00,1970-01-01 00:00:11.498,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.87,31.02,30.38,22.06,22.42,-0.39,-0.02,16.00,10.00,0.00,0.00,0.00
11598.00,1970-01-01 00:00:11.598,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.84,31.02,30.34,22.06,22.55,-0.42,-0.02,16.00,10.00,0.00,0.00,0.00
11698.00,1970-01-01 00:00:11.698,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.82,31.02,30.34,22.09,22.55,-0.39,-0.02,16.00,10.00,0.00,0.00,0.00
11798.00,1970-01-01 00:00:11.798,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.84,31.02,30.34,22.09,22.55,-0.42,-0.02,16.00,10.00,0.00,0.00,0.00
11898.00,1970-01-01 00:00:11.898,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.83,31.02,30.28,22.09,22.55,-0.39,-0.02,16.00,10.00,0.00,0.00,0.00
11998.00,1970-01-01 00:00:11.998,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.83,31.06,30.28,22.00,22.57,-0.39,-0.02,16.00,10.00,0.00,0.00,0.00
12098.00,1970-01-01 00:00:12.098,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.83,31.06,30.30,22.00,22.57,-0.37,-0.02,16.00,10.00,0.00,0.00,0.00
12198.00,1970-01-01 00:00:12.198,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.83,31.02,30.30,21.98,22.57,-0.40,-0.02,16.00,10.00,0.00,0.00,0.00
12298.00,1970-01-01 00:00:12.298,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.84,31.02,30.30,21.98,22.57,-0.42,-0.03,16.00,10.00,0.00,0.00,0.00
12398.00,1970-01-01 00:00:12.398,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.83,31.02,30.30,21.98,22.58,-0.40,-0.02,16.00,10.00,0.00,0.00,0.00
12498.00,1970-01-01 00:00:12.498,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.82,31.05,30.30,22.09,22.58,-0.39,-0.02,16.00,10.00,0.00,0.00,0.00
12598.00,1970-01-01 00:00:12.598,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.82,31.05,30.32,22.09,22.58,-0.39,-0.02,16.00,10.00,0.00,0.00,0.00
12698.00,1970-01-01 00:00:12.698,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.84,31.05,30.32,22.05,22.58,-0.39,-0.02,16.00,10.00,0.00,0.00,0.00
12798.00,1970-01-01 00:00:12.798,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.81,31.05,30.32,22.05,22.62,-0.40,-0.02,16.00,10.00,0.00,0.00,0.00
12898.00,1970-01-01 00:00:12.898,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.81,31.05,30.38,22.05,22.62,-0.39,-0.02,16.00,10.00,0.00,0.00,0.00
12998.00,1970-01-01 00:00:12.998,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.81,31.04,30.38,22.04,22.62,-0.43,-0.02,16.00,10.00,0.00,0.00,0.00
