OnTime_(ms),Time_(UTC),Speed_(km/h),Distance_(m),RPM,Lambda,Starter,Gear,Fuel_correction,Fuel_consumption_(km/l),Fuel_consumed_(g),Battery_voltage_(V),Oil_temperature_(C),Water_temperature_(C),Exhaust_temperature_(C), Air_Temperature_(C), Brake_front_(bar),Brake_rear_(bar),ecu_state, injection_duration_(us), injection_angle, burning, tuning_state
793.00,1970-00-00 00:00:00.793,0.00,0.00,0.00,0.80,0.00,0.00,1.00,0.00,0.00,12.67,0.00,0.00,0.00,0.00,0.00,-0.02,17.00,10.00,0.00,0.00,0.00
2801.00,1970-01-01 00:00:02.801,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.67,64.09,65.77,-27.36,30.59,-0.28,-0.02,17.00,10.00,0.00,0.00,0.00
2901.00,1970-01-01 00:00:02.901,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.63,64.09,65.77,-27.36,30.59,-0.27,-0.03,17.00,10.00,0.00,0.00,0.00
3001.00,1970-01-01 00:00:03.001,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.66,64.09,65.77,-27.36,30.59,-0.23,-0.04,17.00,10.00,0.00,0.00,0.00
3101.00,1970-01-01 00:00:03.101,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.65,64.20,65.66,-26.79,30.59,-0.29,-0.05,17.00,10.00,0.00,0.00,0.00
3201.00,1970-01-01 00:00:03.201,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.59,64.20,65.66,-26.79,30.46,-0.26,-0.04,17.00,10.00,0.00,0.00,0.00
3301.00,1970-01-01 00:00:03.301,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.64,64.20,65.65,-26.79,30.46,-0.26,-0.05,17.00,10.00,0.00,0.00,0.00
3401.00,1970-01-01 00:00:03.401,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.55,64.23,65.65,-26.66,30.46,-0.27,-0.06,17.00,10.00,0.00,0.00,0.00
3501.00,1970-01-01 00:00:03.501,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.55,64.23,65.65,-26.66,30.46,-0.26,-0.05,17.00,10.00,0.00,0.00,0.00
3601.00,1970-01-01 00:00:03.601,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.58,64.23,65.74,-26.59,30.45,-0.31,-0.05,17.00,10.00,0.00,0.00,0.00
