OnTime_(ms),Time_(UTC),Speed_(km/h),Distance_(m),RPM,Lambda,Starter,Gear,Fuel_correction,Fuel_consumption_(km/l),Fuel_consumed_(g),Battery_voltage_(V),Oil_temperature_(C),Water_temperature_(C),Exhaust_temperature_(C), Air_Temperature_(C), Brake_front_(bar),Brake_rear_(bar),ecu_state, injection_duration_(us), injection_angle, burning, tuning_state
137383.00,2019-07-02 19:10:01.383,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.98,60.28,66.80,10.88,38.53,4.70,2.67,16.00,10.00,0.00,0.00,0.00
137483.00,2019-07-02 19:10:01.483,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.88,60.28,66.80,10.88,38.53,4.68,2.67,16.00,10.00,0.00,0.00,0.00
137583.00,2019-07-02 19:10:01.583,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.99,60.28,66.75,10.88,38.53,4.70,2.68,16.00,10.00,0.00,0.00,0.00
137683.00,2019-07-02 19:10:01.683,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,13.02,60.18,66.75,10.87,38.48,4.67,2.68,16.00,10.00,0.00,0.00,0.00
137783.00,2019-07-02 19:10:01.783,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.88,60.18,66.75,10.87,38.48,4.68,2.68,16.00,10.00,0.00,0.00,0.00
137883.00,2019-07-02 19:10:01.883,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,13.00,60.20,66.62,10.95,38.48,4.70,2.68,16.00,10.00,0.00,0.00,0.00
137983.00,2019-07-02 19:10:01.983,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,13.03,60.20,66.62,10.95,38.48,4.68,2.69,16.00,10.00,0.00,0.00,0.00
138083.00,2019-07-02 19:10:02.083,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.85,60.20,66.62,10.95,38.46,4.71,2.69,16.00,10.00,0.00,0.00,0.00
138183.00,2019-07-02 19:10:02.183,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,13.02,60.23,66.62,10.87,38.46,4.68,2.69,16.00,10.00,0.00,0.00,0.00
138283.00,2019-07-02 19:10:02.283,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,13.01,60.23,66.62,10.87,38.46,4.69,2.68,16.00,10.00,0.00,0.00,0.00
